word	score
교통안전공단	4.216745391863184e-06
특수광학물질	1.2071779444690795e-06
대우조선해양	3.567877846701669e-07
신용보증기금	1.3801929052330983e-06
소비자경제학	3.2293283409004067e-07
복합문화시설	2.3192448993739283e-06
라이온스클럽	3.149591838655952e-06
전자주민카드	3.3461054722978697e-06
백화점상품권	5.478054804390756e-07
한국산업은행	4.2098504774114207e-07
지급결제수단	5.439593580621154e-07
자동차검사소	6.767027557854963e-07
컴플라이언스	5.211786290727929e-07
브랜드세이퍼	3.6215338334072384e-06
시민사회단체	7.148488343945487e-07
아파트관리비	1.3940816335034542e-06
산업혁명시대	1.0123688052822702e-06
임상병리학과	1.500687876065483e-06
예금보험공사	1.4406987291617445e-06
복합체육시설	3.4788673490608922e-06
애플리케이션	1.5106940048995258e-06
정품인증라벨	1.1059982901638674e-06
정량미달판매	1.0810039785217462e-06
오장동흥남집	2.087320409436536e-06
경제정책방향	1.3252827996422447e-06
krx금시장	4.724387757983928e-06
도시재생대학	1.6045090498813341e-06
중심상업지구	1.1218579614771477e-06
세계경제포럼	6.172184006398358e-07
kgc인삼공	3.326416423694852e-06
한국환경공단	4.672723003806616e-07
종합국정감사	7.972404341597879e-06
아시아영화제	2.3842704573003e-06
완전자본잠식	5.474612423414852e-07
조직위원회	3.905275862948956e-06
광주신세계	3.4813992758069342e-06
금융위원회	1.3415480423582852e-06
필리조선소	4.205224268095585e-06
기획재정부	5.4815638374105105e-06
조선총독부	8.419700954822841e-07
초회보험료	1.6710716523873281e-06
원수보험료	4.7820318639477445e-06
복리후생비	1.3455534753751693e-06
예산정책처	8.073320852251017e-07
문재인정부	5.015405090389228e-07
공익제보자	3.3436033935928194e-07
비닐하우스	1.574795919327976e-06
등산동호회	4.969810498658418e-06
마라톤대회	2.8990561242174105e-06
예금회전율	5.265001912921413e-06
스케이트장	1.1238631670974984e-06
50만원권	5.462903152609615e-07
징계위원회	1.0030810180778457e-06
종이상품권	1.1238120508787681e-06
가이드라인	9.854762083628583e-07
보유보험료	7.669654809638465e-06
주민등록증	3.3343429733361907e-06
공공서비스	1.452330999824244e-06
인도네시아	1.1734852811003183e-06
겨울올림픽	2.912509446655558e-06
가짜휘발유	2.9564339074252737e-06
ctaac	1.8433304836064459e-06
엘리베이터	1.0902433287655221e-06
충주주유소	1.6215059677826195e-06
서울고검장	2.1474070199547943e-06
항공안전법	4.807480004983645e-07
abbyy	1.7594271650422905e-06
금융시스템	5.613133969881894e-07
ssg페이	2.4396428586310448e-06
온라인보험	3.3421433047746562e-06
임금피크제	5.459701027709053e-06
착한텔레콤	3.7297798089346796e-06
중앙아시아	1.4033414197069108e-06
프라이버시	6.60924712256819e-07
파파레서피	1.2071779444690795e-06
석유관리원	3.3951715960263376e-06
금융위원장	4.77502460699391e-07
인플레이션	3.2930746305932607e-07
국가정보원	1.246626079026046e-06
한국거래소	2.0461028087292414e-06
박근혜정부	3.449981083549661e-07
선거보조금	4.6300714869533956e-07
온라인채널	1.114047768258219e-06
한국은행권	1.441338638028995e-06
조직폭력배	1.1851269240282514e-06
사이버테러	3.2049866699890974e-07
다문화가족	2.2510318140982246e-06
공공디자인	2.8034828453970563e-06
3d프린터	7.176285202000904e-07
다이캐스팅	2.476863484768273e-06
슈퍼노트급	1.74737629404885e-06
금융서비스	2.333386636565233e-06
대전대학교	1.500687876065483e-06
모델하우스	5.88223658359901e-07
국토교통부	1.2498513368955673e-06
취업준비생	5.199394135824703e-07
당뇨병환자	7.112925806630078e-07
동계올림픽	1.3133966631051753e-05
기념은행권	3.2074997837467044e-06
조직위원장	1.3905807613571936e-06
조선은행권	2.4022310633816584e-06
문화상품권	3.4188989878697718e-06
휴면보험금	5.474612423414852e-07
지하주차장	1.5052064106251177e-06
검찰연구관	1.071919911475345e-06
의료경영학	1.500687876065483e-06
다산기념관	1.2206552101968043e-06
3d프린팅	3.049921210850384e-06
법무부장관	3.188961736639152e-06
청주지검장	1.305598055031687e-06
영업외수익	5.474612423414852e-07
선임행정관	8.98299080743423e-07
호조태환권	1.1450490975364996e-06
순천지청장	1.6078798672130176e-06
그래픽카드	1.222605138647598e-06
소프트웨어	8.137803762555986e-07
부가가치세	1.0950575738674797e-06
무상서비스	3.3835137789274814e-07
ssg머니	2.4396428586310448e-06
보험설계사	8.355358261936641e-07
체감안전도	5.558103244686975e-07
해외기업관	1.2187114917092297e-06
롯데상품권	4.0753504621586596e-07
카버코리아	4.771513820407708e-07
평창올림픽	2.477144594576145e-06
준정부기관	1.6640908338943818e-06
영업이익률	5.271011134940747e-07
한국마사회	3.141588247440891e-06
컬러프린터	3.940083702960835e-07
국가기념일	4.3609733150620875e-07
현대자동차	2.0842198762952846e-06
시장점유율	9.396273136178026e-07
화폐박물관	5.843122875893174e-06
당기순이익	1.281994667995639e-06
ok캐쉬백	1.7426020418793178e-06
다문화가정	5.4485135716234025e-06
미인증기관	2.6058931453639646e-07
스마트폰앱	2.14383982295069e-06
컨테이너선	2.1026121340477923e-06
에너지대전	2.4374229834184595e-06
공공기관장	6.517768125384411e-07
당협위원장	3.6033465950724876e-07
명예퇴직제	4.963364570644594e-07
한국은행법	4.578373329889842e-07
성인오락실	3.54821890029391e-07
민정수석실	1.3474486211151343e-06
아시안게임	8.060566790873054e-07
양성사업단	2.2510318140982246e-06
신뢰플랫폼	9.774595361346057e-07
수송에너지	1.2187114917092297e-06
핑거프린트	3.181009213605139e-07
독립기념관	6.362539168722121e-07
보안솔루션	4.5578138050973416e-07
우리나라	5.730122095759294e-06
스마트폰	4.678131971493818e-06
여론조사	1.5758175045229702e-06
1만원권	5.077946177869603e-06
조폐공사	1.2360442160553458e-05
위조지폐	4.498057198355072e-06
소멸시효	2.3929833083124614e-06
기념주화	1.024926424456032e-05
디자이너	3.061571095020897e-06
아이디어	2.0811747558360894e-06
평균보수	1.6529417079256555e-06
슈퍼노트	6.130326573166474e-06
발행일자	1.1718896993393245e-06
발행규모	8.542406468745644e-07
db손보	3.2293283409004067e-06
프로젝트	9.47762615034407e-07
장원테크	4.334511098344478e-06
개인정보	1.9558159360801083e-06
붉은악마	7.842230543401618e-07
일련번호	3.924436855981314e-06
해동통보	3.1676786394154153e-06
운영체제	6.60924712256819e-07
사회문제	1.0800769152172632e-06
qr코드	4.27775448281389e-06
기념지폐	8.61270006281183e-06
국정감사	6.422091448148664e-06
가상화폐	2.077581635330999e-06
삼성화재	1.6988276452030047e-06
즐길거리	1.3402522834333242e-06
계량정보	2.1620079570434924e-06
조선일보	8.428973753231237e-07
1파운드	6.442346942705356e-06
커뮤니티	4.01058244555498e-06
대선후보	5.541811879621569e-07
생보업계	4.6001981924039985e-07
연구결과	1.1854876344383463e-06
통화조치	2.4022310633816584e-06
고등학교	2.6056754578180035e-06
증적자료	6.514732863409911e-07
isms	3.908839718045947e-06
인성정보	6.514732863409911e-07
kisa	2.6058931453639646e-07
jtbc	8.98299080743423e-07
lg전자	1.8448219642199128e-06
사직처리	3.3436033935928194e-07
홍삼스파	2.714009988629065e-06
롤링네트	2.1026121340477923e-06
퀘백시티	5.314936227731919e-07
홀로그램	3.3203630170886424e-06
벤처기업	8.837092729289225e-07
판매가격	3.514641924185083e-06
휴면예금	5.474612423414852e-07
자급자족	7.268288858436813e-07
압수수색	1.6078798672130176e-06
금융기관	2.70999412760343e-06
한국은행	1.1975129899892839e-05
변액보험	4.049475221129081e-06
스타트업	3.604680026382762e-06
대한민국	5.895152921733928e-06
산업혁명	4.432750018357262e-06
홈페이지	3.7578443759573183e-06
잡코리아	6.932525514432938e-07
손톱깎이	4.771513820407708e-07
마스크팩	1.1822559169231012e-06
중국시장	4.566557246905374e-07
책자라벨	7.289055398032347e-07
조선시대	2.3714037544093542e-06
네트워크	7.711263689969017e-07
민간기업	1.0704852492164734e-06
디바이스	6.60924712256819e-07
판별용지	3.389043183359916e-06
아트메달	2.362193878991964e-06
기념화폐	6.57693676102296e-07
5만원권	9.040170861006909e-06
가짜석유	2.8759867120883592e-06
구조조정	9.552723930441633e-07
국립공원	4.421168094719224e-06
백두대간	6.475049211450053e-07
프로그램	7.177459994347384e-06
청소년증	5.572942840728614e-06
통화정책	8.484270978771074e-07
금융시장	1.0384767742064756e-06
일반은행	5.613133969881894e-07
경제정책	1.6763941688873178e-06
공개행사	3.83806193022644e-06
방산부문	2.371955010723336e-06
비철금속	7.638955746773546e-07
실태조사	8.196065628742989e-07
시나리오	1.1238631670974984e-06
보험업계	2.0278948269353613e-06
광주지검	2.2331762352488464e-06
신장장애	4.7419505377533844e-07
언론보도	3.54821890029391e-07
감독당국	6.172184006398358e-07
낙전수익	2.227889974351663e-06
침해사고	4.769192389451727e-07
정보보호	1.3029465726819822e-06
규제준수	6.514732863409911e-07
사후심사	5.211786290727929e-07
정보보안	2.6058931453639646e-07
도로바닥	3.593196322973692e-06
유통업계	6.006506771368134e-07
인사명령	5.015405090389228e-07
지역경제	1.5613146680682036e-06
건설기계	5.54602041154635e-06
도시재생	7.342185859502615e-06
초기소화	2.0247376105645404e-06
기념시계	5.026934757263687e-06
행복주택	5.083852043917487e-06
계약금액	9.558029301020538e-07
뿌리산업	5.382213901500677e-07
공공기관	1.2648256165968546e-05
소비자들	3.3331694378441963e-06
권한대행	1.6142659063046473e-05
전문가들	1.4275935036157044e-06
상평통보	1.5231719657868934e-05
전자여권	3.750082987349758e-06
신동부문	1.5813033404822237e-06
행복도시	2.6270643721022654e-06
블록체인	8.263815981309738e-06
특허기술	1.2071779444690795e-06
전통시장	2.320361543935555e-06
발행기업	6.50070405188459e-07
소비시장	9.68798502270122e-07
뉴딜사업	2.406763574822001e-06
혁신도시	1.7053672304145345e-06
복합시설	1.5318156813550511e-06
영업이익	1.4741894621991564e-06
보안기술	1.7976040427429127e-06
제조업체	1.051539855934227e-06
삼성전자	1.620586892914813e-06
중소기업	2.539628197587424e-06
국민경제	7.437961227471976e-07
인공지능	2.279644224306834e-06
빅데이터	2.2781560692836703e-06
비트코인	3.6306092285583214e-06
실물화폐	1.104477423965265e-06
특수용지	2.5287360463472184e-06
코스토리	1.2071779444690795e-06
수집가들	7.09101814494243e-07
논공행상	8.211918635122279e-07
정부기관	2.407049073106792e-06
카멜레온	7.017935466335557e-07
전자화폐	5.90548469747991e-07
시민단체	7.148488343945487e-07
조선은행	2.4430497415713755e-06
산업은행	1.1296815344858235e-06
화폐개혁	6.392629542225568e-07
스포츠탄	5.271011134940747e-07
이나모리	2.563989335991278e-06
탄동천변	1.1649175293659e-06
할아버지	8.328287292370815e-07
참가자들	1.595968930330794e-06
공영방송	8.428973753231237e-07
어린왕자	5.405019892608731e-07
평판지수	2.9664760340829313e-06
초상인물	7.047429252241219e-07
공안부장	5.773551654895671e-07
시중은행	1.2731932346456667e-06
설계사들	1.3925597103227735e-06
몰포나비	5.675571500136421e-07
국정농단	7.654462173354197e-07
비정규직	3.928056596184368e-06
건강증진	2.2510318140982246e-06
현대해상	4.440326468738059e-06
마라토너	1.4495280621087052e-06
트롤비즈	2.7333957742621297e-06
테마여행	1.8602276797061717e-06
문화관광	2.7851194206455474e-07
관치금융	5.989345877025175e-07
삼한통보	6.553270403295666e-06
건원중보	1.7748722619742196e-06
삼한중보	3.3649289045998276e-06
계약재배	9.78162117876289e-07
고려시대	2.1713314077787786e-06
동국중보	2.2613687700375465e-06
동국통보	1.6149155684912445e-06
해동중보	1.6149155684912445e-06
cctv	1.321849424513638e-06
신용카드	1.3764443587947262e-06
교통카드	5.768396919368952e-06
신원정보	9.812189958889698e-07
투자가치	6.821308527570377e-07
차장검사	1.7798367231789389e-06
생산효과	2.7851194206455474e-07
투자자별	1.3498250737096935e-06
2d필름	9.078894623883704e-07
판매회사	6.50070405188459e-07
국회의원	1.0256557825820091e-06
비치품목	4.807480004983645e-07
대전시민	3.835586275590625e-06
비빔냉면	6.957734698121786e-07
인증기관	7.817679436091893e-07
보안라벨	2.84948288005203e-06
스탠드형	1.771645409243973e-06
종이여권	1.1774627950667638e-06
전국지점	2.263643749312193e-06
대중교통	1.909091618830945e-06
리모델링	1.678400914020606e-06
업무계획	4.2098504774114207e-07
평양냉면	4.638489798747857e-07
세종대왕	2.1142287756723658e-06
신사임당	7.326270916211956e-07
형사부장	2.8886284121327363e-06
피해보상	7.503683048837716e-07
인적사항	7.186392645947384e-07
국정원장	8.359008483982048e-07
업무능력	7.146568252127661e-07
삼남제약	1.500687876065483e-06
제조기술	3.588142601000452e-07
특급호텔	1.6710716523873281e-06
하나은행	4.7922092701287494e-06
낙전수입	2.701248604319756e-06
중앙은행	2.2176503186115967e-06
방방곡곡	3.292884872867242e-07
의원면직	1.0030810180778457e-06
문화유산	7.760818737247593e-07
성장동력	7.702459113944549e-07
한국전력	5.519547662524962e-06
거스름돈	1.6120998034846742e-06
관리조직	4.3177209717873204e-07
문화상품	3.91934269323604e-06
한국전쟁	6.920060529239275e-07
픽토그램	3.366048444417913e-06
우후죽순	3.315774281983498e-07
상임위원	5.435378272648276e-07
열차상품	1.2206552101968043e-06
위장결혼	2.3842704573003e-06
조경공간	2.7851194206455474e-07
화폐본부	3.8792196751500065e-06
중국문화	2.3362357044975473e-06
인센티브	9.270721357164231e-07
조선통보	1.7194784361647682e-06
십전통보	1.6149155684912445e-06
캄보디아	1.5673774827321e-06
부가가치	1.3230484777167509e-06
공동연구	3.3835137789274814e-07
금속화폐	9.304948739524797e-07
목재펄프	7.268288858436813e-07
주민센터	2.62634128258943e-06
과도정부	4.2098504774114207e-07
스타벅스	6.970408167517271e-07
불법행위	6.123876626740795e-07
아지토스	8.229578675197811e-07
위탁관리	4.0753504621586596e-07
공중전화	6.839596217992818e-07
설문조사	7.487012930837925e-07
의료봉사	3.927892787833157e-06
전시부스	1.8486734705154503e-06
나주공고	2.0247376105645404e-06
한화그룹	1.932704082811607e-06
은행감독	9.822984447293315e-07
경영평가	8.755597649744681e-07
채굴공장	1.222605138647598e-06
보안요소	7.622850658343302e-07
휴대전화	7.541516832497652e-07
매뉴얼팩	1.1854355919237588e-06
편의시설	2.206229707350401e-06
발행잔액	3.099570633889385e-06
금융신뢰	6.172184006398358e-07
탐지건수	4.807480004983645e-07
법인세율	6.626413998211224e-07
봉사활동	1.9694842804592923e-06
공동주택	2.1498618449252704e-06
플리마켓	9.663520414058035e-07
쇼트트랙	4.0099180762359374e-07
명실상부	4.133098894167932e-06
패가망신	3.54821890029391e-07
엘포인트	8.150700924317319e-07
방지기술	1.7446807776425385e-06
제작업체	5.513204402209164e-07
인쇄업체	4.6889786562131964e-07
마스코트	2.438157784068915e-06
기념메달	1.4019817486925152e-05
워터마크	1.3700921879422735e-06
공동축제	1.1105199252793076e-06
사업회사	5.271011134940747e-07
중앙서버	1.6215059677826195e-06
후선업무	4.963364570644594e-07
설계공모	1.4332412299501804e-06
보안필름	9.232687830930332e-07
냉면거리	4.638489798747857e-07
a대표팀	1.0871460465815289e-06
금융회사	4.1147893375989054e-07
사업영역	9.61513244671328e-07
보안모듈	3.3046235612840948e-06
영업손실	1.773882456067227e-06
업무협약	1.478602087595101e-06
석유제품	4.155728032529346e-07
청년채용	1.8540475213018322e-06
고졸채용	1.8540475213018322e-06
대선자금	8.723770123575859e-07
어학시험	6.932525514432938e-07
토익시험	5.199394135824703e-07
새누리당	8.239559599759345e-07
보험계약	9.176305239243945e-07
보안제품	1.1331560068445656e-06
인재육성	7.289055398032347e-07
유가증권	1.0005530528994602e-06
보안시장	1.176912217398537e-06
농협은행	2.641023795815241e-06
시범운영	1.2021861526465708e-06
여름방학	2.698810800536593e-06
임금상승	9.54322698774757e-07
특수은행	2.806566984940947e-07
함흥냉면	1.1596224496869641e-06
선거비용	4.6300714869533956e-07
상품권법	1.9498056033768056e-06
교육과정	1.4889387477236896e-06
유효기간	2.941139682226807e-06
전용백신	3.2049866699890974e-07
현장점검	3.2049866699890974e-07
김영란법	2.3435939271888777e-06
검찰청법	8.98299080743423e-07
조성사업	1.1596224496869641e-06
중앙공원	1.6235934316855205e-06
퇴직공작	3.3436033935928194e-07
챔피언십	1.4495280621087052e-06
직무능력	5.798112248434821e-07
화재예방	3.037106415846811e-06
자연경관	6.486467524527915e-07
재정정보	7.327175962242225e-07
대상자들	6.695982649111079e-07
신혼부부	9.243367352577252e-07
가짜경유	1.1996943300378682e-06
제조현장	9.64681307425846e-07
과학기술	1.59817406563088e-06
전문기업	8.840415791579944e-07
대선주자	2.8321618276263875e-06
정부조직	6.301040322835043e-07
범죄조직	6.820616666008353e-07
개최도시	8.229578675197811e-07
현물시장	1.3498250737096935e-06
공급업자	1.3498250737096935e-06
나노브릭	3.5002379532136114e-06
재무장관	1.232619261771462e-06
민정수석	2.4194054660624155e-06
프리미엄	1.76042742710363e-06
연구기관	6.295198907120814e-07
평균연봉	1.1871957018250565e-06
방송장악	5.619315835487492e-07
손보사들	9.396273136178026e-07
중수부장	3.54821890029391e-07
인력양성	1.0123688052822702e-06
재정당국	6.626413998211224e-07
에코레일	3.051638025492011e-06
푸드트럭	9.663520414058035e-07
문화시설	2.925374198709822e-06
주전도감	1.2117108201957303e-06
일상생활	1.6546097843979407e-06
문화재청	3.610145362233002e-06
참여정부	8.757119437900104e-07
여가시설	1.1602684767754416e-06
소공별관	1.1189339426804039e-06
공공부문	6.806362861659772e-07
성남지청	1.071919911475345e-06
가정교사	1.281994667995639e-06
업데이트	9.428706584726706e-07
대피시설	8.012466674972743e-07
한의학과	1.500687876065483e-06
대표상품	8.17349716253684e-07
마무리	1.4157656764238109e-06
다변화	6.921315793385331e-07
화장품	3.3659536157409523e-06
실향민	4.638489798747857e-07
채굴기	3.871582939050727e-06
디자인	1.5986823405014594e-05
소비자	8.180539954437967e-06
전문가	2.8453111013970315e-06
응답자	1.81726139819374e-06
브랜드	1.7702890026386678e-05
관계자	7.095271863182781e-06
위변조	6.124228344922263e-06
할머니	8.002545632551495e-07
서비스	8.016477618289852e-06
이벤트	1.850755248764241e-06
사이트	3.61267792275693e-06
소나무	2.4946688059381278e-06
노하우	1.1121661936716944e-06
인프라	4.99655602797655e-06
박영수	2.96973984433517e-06
카메라	2.061549633871498e-06
재무부	4.278495773497186e-06
사용처	1.0455612251275907e-06
발행자	1.4113820109937218e-06
목소리	9.565106448689892e-07
보험사	4.171745817368967e-06
계약자	1.0210882349170613e-06
대상자	1.6891954098223235e-06
상당수	6.403033672625126e-07
라디오	4.1147893375989045e-06
신뢰도	1.3179225196981556e-06
사업화	8.53888681418752e-07
이미지	7.849671340192927e-06
자동차	4.994400035573184e-06
스스로	2.997463498025212e-06
바코드	1.1889999648625631e-06
모티브	2.243314305085053e-06
볼거리	4.971502032120644e-06
시리즈	1.0082837460343742e-05
참여자	1.844809381893786e-06
암호화	2.2928779794434556e-06
골드바	1.9275847485421197e-05
사용자	1.486291029840234e-06
케이스	4.060298556907202e-06
호랑이	9.459988176463354e-06
강원도	2.144819814127148e-06
분위기	2.5845871110798194e-06
정확도	1.3257857252371483e-06
이용자	4.8643633982772415e-06
흑돼지	4.813527149644002e-06
cns	1.102842068026538e-06
안테나	1.1774627950667638e-06
프랑스	1.25978194060787e-06
국방부	6.929939775800387e-07
공예작	2.2510318140982246e-06
초상화	5.612930167250597e-07
이마트	1.8082207761369346e-06
ktc	4.864517903347859e-06
변호사	5.610860619849269e-06
조직위	7.518262026670506e-06
금수저	1.3829887960871808e-06
지원자	1.052553758154521e-06
연령대	5.139146206875687e-07
공정위	5.439593580621154e-07
가입자	8.980428487873919e-07
성장세	5.570238841291095e-07
당사자	3.945295888143892e-07
특수부	8.73688147024425e-07
우병우	5.315411591620126e-07
암환자	4.7419505377533844e-07
모피아	3.4975709369590694e-06
인터뷰	1.987791043911845e-06
꽃무늬	6.839596217992818e-07
학부모	6.749125368548468e-07
항공사	2.884618541304136e-06
과태료	1.0043098135418404e-06
담당자	1.4461152599899683e-06
공청회	6.006506771368134e-07
보건소	1.0630094751673094e-05
금성사	3.2918314700791243e-06
신세대	4.84399251135061e-07
오승포	1.6030687365510996e-06
꼬리표	7.247640310543526e-07
충주시	2.406763574822001e-06
김유미	3.1302691893390443e-06
상반기	3.792571272838553e-06
국민들	2.1041756811372315e-06
어른들	2.2567221178602797e-06
부모님	1.6664102147789082e-06
기념물	4.152717669969191e-06
식별법	4.882620840787218e-07
쇼핑몰	4.050511425501419e-06
은행권	7.597406323330776e-06
공무원	3.031578466162812e-06
마케팅	5.694535860448343e-06
인터넷	2.6514319603513197e-06
화폐량	7.874739324365903e-07
결혼식	1.0912910729150245e-06
불가능	2.267217958060298e-06
불가피	6.71736242854935e-07
활성화	3.3231963966823162e-06
선순환	4.0721013520966487e-07
보고서	2.8646115632515825e-06
공기업	1.0714488869792713e-05
휘발유	8.938677722306373e-06
올림픽	2.4586715762858036e-05
국내외	3.005925663020754e-06
외교부	1.0629771010330502e-06
청와대	5.114806703222896e-06
광복절	1.093358309704852e-06
국산화	6.550128995687326e-07
상용화	2.0573894054004683e-06
3개월	2.282453065442786e-06
신소재	1.1803744171004992e-06
주차장	7.195439327604615e-06
주머니	7.552929445288997e-07
자외선	5.3845596945266e-07
상하이	9.281652550147654e-07
대덕구	5.153877554164286e-06
광주시	1.3925597103227735e-06
복사본	3.7149292444207985e-07
모조품	1.141093290957349e-06
제약사	7.289055398032347e-07
고객사	1.4119236871625465e-06
온라인	9.156220787956584e-06
당백전	6.683330933624986e-06
금메달	8.916673996915485e-06
a등급	7.598530677512613e-07
영업점	2.2664462447406677e-06
기기들	4.687145515706326e-07
상거래	4.841352203673873e-07
상품권	3.109326092085634e-05
손가락	2.995386078450912e-07
최고치	1.2038029501079062e-06
2억원	3.592145764680904e-06
상위권	1.0680214436881812e-06
하위권	1.0682110010887934e-06
면역력	6.363495580854912e-07
판매액	5.604942043719886e-06
테두리	9.058838358579634e-07
중요성	1.1534437459408042e-06
국내분	9.71257381717508e-07
발행량	4.144018271203159e-06
신청서	5.211651660045738e-07
영수증	3.312912242734022e-06
비공개	8.341010720705433e-07
알리오	8.994848625725897e-07
은행령	5.613133969881894e-07
라이벌	5.228205031698245e-07
국정원	6.1273069670347e-06
9조원	5.913056464440999e-07
총파업	8.428973753231237e-07
6개월	1.3121967447290467e-06
2차분	1.010161277665337e-06
관심사	4.351327288873418e-07
인슐린	9.483901075506769e-07
고령화	9.65335178033033e-07
블루텍	4.0753504621586596e-07
프린터	3.7633349208849204e-06
박물관	8.228532794825008e-06
그늘막	6.797706370565049e-07
1억원	2.3033141079589362e-06
취업처	6.749125368548468e-07
정규직	6.012159363028882e-06
활주로	4.807480004983645e-07
개정안	1.6739956622777698e-06
특검팀	1.3474486211151343e-06
스피커	1.6459157350395622e-06
대사관	3.3436033935928194e-07
후원사	1.3752934713268576e-06
수비진	7.247640310543526e-07
전세계	5.864757216807635e-07
눈높이	1.0200565617247244e-06
거래소	6.871860506487535e-06
전시회	2.8429790067983264e-06
양지면	3.037106415846811e-06
수요처	5.382213901500677e-07
화정동	2.7851194206455474e-07
직원들	5.083900963532281e-06
대통령	9.797832307577842e-06
선수들	2.222730042239753e-06
사람들	3.4675320280777707e-06
학생들	4.313962597329322e-06
뿌리삼	3.743609348488996e-06
기업들	3.5331246896373404e-06
시민들	4.627923219066235e-06
시스템	9.940103202671294e-06
쌍방울	1.1430466853569985e-05
대학생	1.7997033170517713e-06
한혜진	6.377923473278304e-06
임직원	2.708061225194205e-06
월드컵	2.9625377081851263e-06
대부분	2.7745482759501352e-06
위조품	1.72696496431259e-06
네티즌	1.4044265037011493e-06
백화점	8.8996766423376e-06
기관장	4.104189867791246e-06
정치권	1.8188022207382602e-06
8단계	3.0467787292730743e-07
김유택	1.1226267939763789e-06
pmc	7.906516702411119e-07
신세계	5.231253753812432e-06
경영진	7.117625390373688e-07
세뱃돈	5.483868112039281e-06
만원권	1.2895725318271547e-05
합격자	4.886373963391276e-07
구직자	5.508182879461482e-07
구매자	1.2924788626311656e-06
국제회	4.6001981924039985e-07
금융권	1.7348409793906598e-06
시티폰	3.077818298096768e-06
중국인	1.1302649193151423e-06
파이란	5.96067614325075e-06
한국인	7.588416978305822e-07
천일염	4.752836016282557e-06
주유소	2.9095329083655474e-06
고성능	2.056041008665846e-06
솔루션	6.087056075692192e-06
고심도	1.5523646361618237e-06
연구원	7.311409529970078e-06
개최국	5.527035652580646e-07
김연아	1.129669214414567e-06
사실상	1.1634918105697104e-06
소지자	3.7769349520364876e-07
선진국	6.533259475437938e-07
3배수	5.474612423414852e-07
문재인	3.361283651755917e-06
위원장	3.7531796466774404e-06
유통량	8.863921691443971e-07
