word	score
대한석탄공사	1.754065378081753e-06
복사방해패턴	1.268927724106774e-06
정보통신기술	4.4707457674183555e-07
대우조선해양	3.8185590626181e-07
r3컨소시엄	3.122810945820001e-07
국제중재사건	1.6745507970339133e-07
한국공항공사	2.090503728439186e-06
한국석유공사	1.2422348756350296e-06
한국도로공사	1.94377273763223e-06
부산교통공사	1.505591041817708e-06
우정사업본부	1.3803822972108782e-06
워너브라더스	5.205604465337757e-07
한국관광공사	5.744269215762722e-07
금융투자협회	3.126545786092307e-07
사쿠라노미야	5.237994893122081e-07
체육진흥공단	5.270790925547711e-07
핀테크업체들	5.72667080151831e-07
komsco	1.6352306623218845e-06
세종시호금보	1.2537753733536895e-06
한국철도공사	2.8922006438130673e-06
한국인삼공사	1.482451384845872e-06
한국투자공사	6.510404491171587e-07
제일투자신탁	3.2901612262824305e-06
주택관리공단	5.405805345052471e-07
미국장애인법	3.999600172915616e-06
우즈베키스탄	2.624929591938244e-06
행정복지센터	2.607408962284222e-06
기획조정실장	5.610633968730369e-07
안전산업분야	9.970802461526803e-07
예산편성지침	4.0583638118197935e-07
문화재보호법	7.904418852799921e-07
충남기계공고	3.284695794181907e-07
로스앤젤레스	1.3215311194107732e-06
외국인등록증	4.368366545773486e-06
4차산업혁명	1.1215571665896766e-06
기획취재부장	1.7911076762195564e-07
대통령기록관	1.4163340644032317e-06
사이언스파크	2.062202713827591e-06
런던해사중재	3.369207692831527e-07
신세계상품권	1.4549985814228002e-06
위조방지장	2.8829472870657243e-07
황금돼지해	4.609807591650439e-06
기념은행권	1.753792932964982e-06
준정부기관	1.1252984104049425e-06
지역상품권	5.004832340876748e-07
폴크스바겐	2.337884379179121e-06
화폐박물관	1.9309533366189974e-05
한국감정원	1.1660211306752523e-06
신원정보면	7.765132637090906e-07
한전kdn	9.607074086526039e-07
인플레이션	1.2015870662371459e-06
바른미래당	7.72906187510399e-07
체포동의안	9.612959632564992e-07
합계출산율	1.8306133130668968e-07
지질박물관	1.4163886843904792e-06
금융감독원	1.1401530764172568e-06
무기계약직	2.7419039644827113e-06
연차보상금	1.491833988547428e-06
아르바이트	2.1322255036393917e-06
성장가능성	5.162859865163929e-07
시범서비스	1.0203839733323376e-06
ip카메라	6.00050848884777e-06
조혈모세포	4.841456547339951e-06
부가가치세	1.2093935531363433e-06
공공서비스	2.63707012629332e-06
광고홍보비	1.303704481142111e-06
링크스퀘어	4.3504940972774757e-07
클라이언트	1.2202477661688774e-06
it서비스	2.468409218405967e-06
캘리그라피	3.610234517180007e-06
용역근로자	7.566958600959299e-07
소프트웨어	1.245619772810692e-06
인사담당자	8.09438644131845e-07
태스크포스	2.2306213778085742e-07
자기소개서	1.1985060577106794e-06
업무추진비	2.0850392523684013e-06
지역공동체	7.977188302417286e-07
민관협의체	2.449187138305212e-07
테스트베드	3.312870038327873e-07
주말나들이	9.243520399627199e-07
채용할당제	6.868000296925804e-07
집단손배소	2.0270878069357897e-07
서울사무소	2.806068692743972e-06
체인아이디	4.68421641873e-07
투자자중재	2.5118261955508703e-07
공공기관장	3.7926387779785194e-07
청소노동자	5.2669112687150255e-06
하이퍼레저	6.186608141482773e-07
금융위원회	7.662242831962409e-07
국가정보원	8.448530680599405e-07
지역특산물	2.5225375040891846e-06
특별전시관	2.172840801903518e-06
결제시스템	8.451800513612483e-07
혁신도시법	1.6981971915741617e-06
더현대닷컴	1.9030804225982646e-06
사물인터넷	2.505251296249352e-06
취업준비생	1.4645650474902689e-06
무재해운동	2.6724463740418776e-06
박물관교실	5.2944692315924e-07
지방공기업	2.931713559583254e-06
문화상품권	3.539725761914529e-07
평가시스템	4.433968588985959e-07
특별감찰관	2.089625622256149e-06
sk텔레콤	2.8444521477197537e-06
통합플랫폼	4.925759467349863e-07
상설전시실	4.6619812142107124e-07
공무원시험	3.284695794181907e-07
행정안전부	2.5372078578270087e-06
스마트센터	2.7093077033390073e-06
기자간담회	4.846006788455872e-07
체크리스트	3.080351400940346e-07
과기정통부	1.1877112557313093e-06
이자소득세	5.500931839732541e-07
결제서비스	6.647683727513889e-07
현대자동차	1.8567334382404111e-06
캐럿게임즈	4.3504940972774757e-07
국토교통부	9.99791554326564e-07
고용안정성	2.3061602976670307e-06
복수여권용	5.075576446823722e-07
케이챔프랩	4.3504940972774757e-07
리파이낸싱	2.0270878069357897e-07
아이슬란드	6.295666938848655e-06
무형문화재	1.919039983794289e-06
공기청정기	5.438117621596845e-07
인천공항공	2.7758140632535335e-06
모바일쿠폰	1.4549985814228002e-06
공공기관들	8.043301422159379e-07
삼성sds	1.4919965218682414e-06
해상항공팀	3.369207692831527e-07
디지털서명	1.9088902671727697e-07
미국변호사	4.813413605514762e-07
마이스터고	1.0338147815372528e-06
일제강점기	7.503633678029152e-07
보건복지부	1.7450925579137742e-07
은행연합회	4.867499009920742e-07
페미니스트	1.4991410553375955e-06
그레이트호	4.4140406402714163e-07
한국변호사	2.6524028912717845e-07
수자원공사	2.373759915481517e-06
자산운용사	2.0270878069357897e-07
천연기념물	3.082482414833469e-06
주화역사관	9.873027412112447e-07
지폐역사관	5.140208895765789e-07
특수제품관	6.421642140193887e-07
카보네이트	1.2086824597487525e-06
지폐전시관	8.672176975367682e-07
시설지원과	3.284695794181907e-07
디스플레이	1.160197353593749e-06
비상임이사	6.880637826737888e-07
취업포털들	4.433968588985959e-07
골드만삭스	2.1976803774352697e-07
스피리트호	5.313564700766638e-07
에너지절약	4.6055054746090975e-07
복지포인트	5.194090971154777e-07
신산업분야	1.1444608245785205e-06
에너지의날	8.059634580565922e-07
장수하늘소	2.4101203495960495e-06
인도네시아	4.075839620465633e-06
특별전시실	3.2768915497715416e-06
독립운동가	9.174345457988349e-07
평창올림픽	2.1994325155589934e-06
황금돼지띠	3.6612266261337935e-07
수출입은행	4.0051495944709005e-06
런던올림픽	1.3613329675249345e-06
전자상거래	7.542377590581545e-07
영업개발단	3.103404109277049e-06
기획전시실	5.010764071900949e-07
인사혁신처	7.240496222879874e-07
용오름마을	4.3649957442684005e-06
광개토대왕	1.157082164367958e-06
주민등록증	1.482220861047972e-06
자유한국당	3.325327325900077e-07
특별수사관	3.2043198775216645e-07
가이드라인	7.705894833263224e-07
국회의원	7.674597489523692e-07
동양평화	1.18328197886794e-06
공공기관	1.2155947418294516e-05
블록체인	2.344842563249731e-05
부채비율	5.370124620347566e-06
한국은행	6.889817032659417e-06
기념메달	2.5216127226808726e-05
프로그램	6.960077771116761e-06
대학생들	3.094309514806548e-06
세종대왕	3.957260027007766e-06
채용계획	1.6333478691441656e-06
소비자들	2.007386337065294e-06
메커니즘	8.590006202277465e-07
특허기술	1.3713096637184998e-06
중소기업	3.8493925710527644e-06
보안기술	4.063170201082131e-06
5만원권	2.505376689086544e-06
구직자들	1.7261783543404847e-06
재직자들	3.272458408531657e-06
tv조선	7.761466596951412e-07
cj그룹	6.808485562983639e-07
트랜잭션	1.90889026717277e-06
공연장면	1.0774307581546208e-06
보안라벨	3.774240837645898e-06
판매가격	3.4171919222591495e-06
아트메달	2.727765874678342e-06
초등학생	2.3753346193040127e-06
관람객들	1.5058710811335818e-06
처우개선	9.281622631566687e-07
중앙은행	1.6225681352981984e-06
홀로그램	1.3585861003533641e-06
mall	1.2054433646677712e-06
유관기관	4.5206190932111927e-07
유효기간	2.698587481990406e-06
우리은행	2.1640133578483505e-06
나노브릭	2.3108800999068e-06
첨단기술	2.242694818536979e-06
잠상기술	5.083658629522939e-06
정계출신	6.658468084477221e-07
한화생명	1.5376553396166444e-06
실무역량	6.650952883478941e-07
스타트업	1.2381088579884924e-06
유통수명	3.8439297160876326e-07
사용자들	5.363732085970913e-07
경제상황	3.8234245016191746e-07
신한은행	4.744616707719708e-06
현황분석	2.3108800999067998e-07
의사결정	2.929610140291598e-07
청년수당	8.152857921160371e-07
물밑작업	5.72667080151831e-07
벤치마킹	1.0086336475114996e-06
관계기관	4.37079311208562e-07
경제부장	1.194071784146371e-07
한나라당	2.865698259992832e-07
국민세금	4.5516412484567297e-07
비트코인	2.625583879960021e-06
노동자들	4.826430566858363e-06
출연기관	8.808287376326368e-07
부설기관	4.404143688163184e-07
변호사들	8.406338699086194e-07
패널토론	4.98991996099576e-07
국영기업	3.1673702766996265e-07
국민청원	1.4718866897423394e-06
대전시장	5.935119148046606e-07
권한대행	5.660657305247206e-07
자격승인	1.1224274770975887e-06
여성기업	7.342983495030954e-06
황금돼지	8.407628963754862e-06
자리매김	2.0896421495442155e-06
비정규직	7.238432065116354e-06
유가증권	9.305420160530811e-07
수출기업	6.336284144905743e-07
정품업체	7.702933666356001e-07
이력정보	7.25707420537234e-07
일상생활	9.713916769790236e-07
신용카드	2.1885425803793934e-06
설문조사	4.006105682621051e-06
기념주화	1.0315578652606722e-05
지역화폐	7.64809615547006e-06
qr코드	2.6202317920940927e-06
일련번호	2.2004747631243046e-06
홈페이지	4.492640872203288e-06
네트워크	2.137712024816977e-06
조폐공사	1.0972928015389406e-05
위조방지	5.688635684165379e-06
암호화폐	4.3146327737853405e-06
cctv	1.7162686159010414e-06
예약접수	4.463325682574204e-06
아이디어	7.369893713595838e-07
하드웨어	9.545342924510343e-07
프로젝트	1.8790161344935515e-06
기념화폐	1.4614941108041518e-06
기념우표	4.028189444439123e-06
비밀번호	6.122967845763031e-07
광고홍보	2.607408962284222e-06
다이어트	2.855315789841212e-06
컨퍼런스	2.222000096064231e-06
임금격차	1.1420047005353375e-06
공동대표	8.341450457475661e-07
가상통화	1.092983831037e-06
포장박스	1.9448000840799805e-06
수집가치	1.2050601747980247e-06
싱가포르	1.6645618811456408e-06
지역경제	2.48526907930122e-06
사업수주	6.739168154175846e-07
전통문화	6.187966687671237e-07
상평통보	1.8220118803001067e-06
지역사회	2.712325566971201e-06
취업준비	2.507845222801518e-06
개인정보	6.887865046277594e-07
경진대회	1.465856779791627e-06
기념지폐	8.76896466482491e-07
빅데이터	3.5483624558546593e-06
직장단체	2.046091755125813e-06
생로병사	1.9219648580438163e-07
미스터리	3.4477901932422445e-07
불법행위	1.1006986409976278e-06
창립총회	7.888546525786265e-07
찻잔세트	5.396285947584562e-07
히로부미	1.18328197886794e-06
시정업무	2.3108800999067998e-07
지방선거	1.1193779210531734e-06
원정소비	4.5155128388983457e-07
수입업체	2.449187138305212e-07
최순실씨	1.4848862225783432e-07
알리페이	7.579640236051005e-07
국가안보	5.610997454468968e-07
홍콩할매	1.0301694876905386e-06
괴이학회	1.3332000576385386e-06
평판지수	1.8487040799254399e-06
시각장애	6.927976714405685e-07
국제중재	2.6999991059625988e-06
서울페이	1.0852199364203205e-06
특성화고	8.211739485454767e-07
지역인재	2.8871840161769495e-06
문제풀이	4.92704369127286e-07
인신매매	2.743363247096062e-07
고용형태	1.7569303085159037e-07
주무부처	2.6353954627738554e-07
법왜곡죄	1.4455505386862885e-06
임금구조	4.97277996182476e-07
법인카드	9.454892382652487e-07
세종축제	2.565249364635347e-06
연계행사	7.329283898958135e-07
전력소비	2.3027527373045488e-07
참여국들	8.394222585131541e-07
판매금액	2.0208313630872227e-07
정규앨범	1.2645033809637968e-06
지원자들	8.672191291982498e-07
심의위원	6.29217784803624e-07
특임사도	1.9088902671727697e-07
독립운동	2.5440548668518766e-06
조폐기관	1.9365328107924622e-06
형사절차	4.728890445244787e-07
철도공사	3.173834268522128e-06
민간기업	9.412637544005604e-07
제로페이	3.2556598092609618e-06
선생님들	8.032218801637631e-07
대한변협	6.663750220392622e-07
저축은행	7.374715876472841e-07
모나체인	4.505956193530738e-06
국립공원	8.905229355358694e-06
소상공인	2.889972164824032e-06
전자여권	5.5261869358173185e-06
시범사업	2.365250943311322e-06
스마트폰	2.8383903984690664e-06
기념촬영	2.2625657953170223e-06
문화유산	5.0395993608239075e-06
보안제품	2.113398223040575e-06
보안점검	6.122967845763031e-07
대한민국	9.878790864715213e-06
정상회담	7.055969862023309e-06
치우천황	3.951384555538047e-06
성장동력	9.637936427940606e-07
장수사진	5.357040231602128e-06
불법유통	1.1529021337609255e-06
겨울방학	1.05889384631848e-06
프로모션	7.933439618631779e-07
머신비전	1.6752648911904307e-06
카카오톡	6.234870274908205e-06
입문교육	1.9642480849207804e-06
복지사업	2.0208313630872227e-07
소외계층	1.050726721627841e-06
도시괴담	1.5554000672449616e-06
진로선택	1.0338147815372528e-06
롯데호텔	1.907767045307072e-06
인쇄기술	2.199434817629314e-06
구축사업	5.197602764378421e-07
잠상기법	1.8578904709252026e-06
태극문양	2.198108939387773e-06
휴식공간	8.183198238941348e-07
문화메달	6.381959612266247e-07
현금수송	7.566958600959299e-07
전자서명	6.47043374881015e-07
해외사업	4.5207090562043273e-07
수출품목	2.2603545281021637e-07
인재양성	9.134660754509997e-07
독립정신	1.1237652067013843e-06
조달사업	9.750261279771986e-07
핵심부품	3.1587117318513493e-07
무선통신	5.980679746033964e-07
상담예약	3.6374964535570005e-06
국민의견	9.920444873337275e-07
비서실장	3.865367930916948e-07
영업현장	1.0230458775629064e-06
시중은행	5.829906025756508e-07
지역발전	1.544444945178096e-06
제조역량	4.880546381304972e-07
인공지능	2.8127942359485112e-06
직무역량	4.934030065656094e-07
안전산업	4.1150744154768624e-06
수사과정	3.2043198775216645e-07
수사기간	2.360620439588318e-07
수사대상	2.360620439588318e-07
국민행복	6.388767646232316e-07
이행계획	2.3108800999067998e-07
컨소시엄	5.74588373312132e-07
부정사용	4.461852594399227e-07
산업육성	3.6737807074578184e-07
모니터링	4.322381045222979e-07
투자자들	1.1288338903738096e-06
교육과정	1.0888513196551291e-06
장르문학	6.666000288192693e-07
업무협약	1.4197838073875114e-06
어지러움	4.3504940972774757e-07
관용여권	5.92831413959994e-07
부당요금	1.1375954159772858e-06
유성온천	4.6217601998135997e-07
서비스업	1.3855195108604313e-06
조선소들	5.053811539247292e-07
법률자문	3.390654570073311e-07
미래모습	5.952266924002365e-07
추진방향	5.502095475968572e-07
전공시간	3.284695794181907e-07
프로토콜	1.280431604466381e-06
구속영장	1.705568365236894e-07
판매비용	9.294549297732399e-07
전자지갑	3.8177805343455395e-07
통상임금	9.94555992364952e-07
특별이익	3.346248866985997e-07
지지부진	4.523380624092151e-07
공무원증	1.0071707065612804e-06
지속가능	4.6571713305666057e-07
축제기간	4.953581138685676e-07
디바이스	8.597729404954935e-07
인크루트	7.176543924604556e-06
드라이버	3.2306711923039145e-06
나카모토	7.635561068691079e-07
디자이너	4.3155358982394384e-06
잡코리아	1.5221396660219353e-06
커뮤니티	3.7533272403510615e-06
근속연수	2.654333777721934e-06
파트너스	4.5305339867504194e-07
민간단체	4.786413227968721e-07
보안요소	6.063768241749593e-07
미세문자	2.659239225550596e-07
자치단체	1.7648758455534687e-06
랜드마크	3.358505542323815e-07
선글라스	8.316669824440278e-07
업무처리	4.7358023861764933e-07
상설전시	9.202052288923369e-07
사회경제	8.056747927072413e-07
운영체제	9.229471751325208e-07
채용규모	1.0163543764573106e-06
코나아이	3.2114496942465767e-06
삼성전자	1.7102373808056287e-06
블라인드	7.3083018035713515e-06
강원랜드	9.8140716103243e-07
태극무늬	2.5589952974063713e-07
jtbc	1.2595991984925272e-06
vcnc	4.846006788455872e-07
가상화폐	7.788635056343395e-07
침해사고	2.449187138305212e-07
사형제도	5.92831413959994e-07
일대일로	1.6293440377529252e-06
경기센터	2.1752470486387378e-07
국가화폐	3.8289436353231585e-07
서방국가	5.596148390087693e-07
더스쿠프	4.1179205134607557e-07
취업연계	3.284695794181907e-07
혁신도시	3.463293379923249e-06
금융회사	5.564696098962917e-07
업무사례	2.495633128294723e-07
연차일수	4.97277996182476e-07
기후변화	4.6055054746090975e-07
유통주화	5.121995351181937e-06
인증기관	1.546652035370693e-06
오만원권	4.336088487683841e-07
대전지역	2.875826851411787e-06
건설분쟁	1.6745507970339133e-07
한정수량	1.5264433738426085e-06
건강식품	1.2466779729058052e-06
플라스틱	1.273640937308002e-06
지불수단	4.0610624709032804e-07
우수기업	1.2646296550170423e-06
우수기관	3.093304070741386e-06
사업계획	5.261035749461169e-07
안전자산	9.89091202107801e-07
재정지원	2.7787801696066766e-07
취재과정	1.194071784146371e-07
주식시장	4.386925046591285e-07
해외건설	3.3491015940678267e-07
위조화폐	1.4261129986493303e-06
대기업들	9.226300052482632e-07
지원방안	1.5156235223154167e-07
우리나라	6.102697713995222e-06
페스티벌	1.3474442122188452e-06
돌출은화	5.845976443216608e-07
조직문화	1.6944861832061422e-06
외화송금	5.72667080151831e-07
해외송금	3.8551430514912916e-07
거래대금	1.2102197931338771e-06
근무환경	4.2550953957609985e-07
부대행사	5.952266924002365e-07
안타깝게	2.1598116463097072e-07
파이낸스	6.522369566272171e-07
삼성바이	5.067719517339474e-07
신규채용	5.013401934190231e-07
가스1호	7.236474831459964e-07
정보보호	9.642604114778112e-07
쇼핑센터	1.1789575667961977e-06
디지털화	5.033891959995161e-07
관계부처	9.581329572375949e-07
oled	1.465856779791627e-06
중간보고	4.6217601998135997e-07
공항공사	8.339042225006051e-06
추락사고	3.369207692831527e-07
mams	2.354406951103675e-06
일반계고	6.892098543581686e-07
리메이크	4.1366599496922174e-07
동반성장	4.412227343101652e-07
테마파크	2.391302248136607e-07
제약회사	5.119184085633036e-07
시그니처	8.316669824440278e-07
안성맞춤	8.482541820006302e-07
국전작가	1.7695928692980002e-06
금융기관	6.386235901891118e-07
자연유산	3.107987476140475e-07
전문매체	2.6524028912717845e-07
여성경제	3.671491747515477e-06
공공분야	1.0602324227864361e-06
개발사업	4.5027654616547715e-07
앤솔로지	6.666000288192693e-07
공공영역	1.4492681609602609e-06
기조세션	5.952266924002365e-07
산업혁명	3.877892470671397e-06
초등학교	3.864188791774042e-06
한국전력	4.895419918813064e-06
구조조정	4.0956430583062456e-07
영상처리	8.408596253941696e-07
전통시장	1.5694521205141347e-06
이력관리	1.1839636150015976e-06
환수기금	1.2664240318792114e-06
암호모듈	3.310530480203562e-06
화폐제조	8.070253156040582e-07
기술연구	1.070551338890751e-06
조사결과	8.351881561111584e-07
단수여권	5.075576446823722e-07
라이선스	4.1540879090577986e-07
시범운영	6.642273405871466e-07
승차거부	9.42246967173143e-07
동아일보	7.570790448584205e-07
유통업계	2.985957320093742e-07
개선방안	3.8880368146978544e-07
골드뱅크	5.500931839732541e-07
국제분쟁	2.9267299605368987e-07
서울시청	3.366957811923516e-07
전공분야	3.284695794181907e-07
이데일리	3.4042427814918196e-07
계약형태	2.6353954627738554e-07
실질심사	2.0270878069357897e-07
사법기능	1.7006476925721044e-07
알고리즘	7.17537305698114e-07
알리바바	2.9420967458409785e-07
홍보영상	2.3027527373045488e-07
전북지역	4.838049470248227e-07
마찬가지	1.1556646573547253e-06
지하경제	8.850189399531708e-07
우수학교	4.92704369127286e-07
성주참외	1.3992840759411294e-06
클라우드	3.507888297069228e-06
국가대표	5.905803640151848e-07
카테고리	3.545854336478184e-07
우수사례	2.443094632986045e-06
대안화폐	3.6351364196826727e-07
프로듀서	1.2567348881623837e-06
조선일보	6.087089910696662e-07
제조회사	2.9350965823198365e-07
임의중재	2.197237199958441e-07
보은인사	3.045345868094233e-07
기억장치	3.3634385015766787e-07
주식회사	3.451749324890666e-07
중견기업	8.658357897399763e-07
대중음악	2.8091998673360355e-06
신사임당	7.144761674638316e-07
민정수석	8.661678542739701e-07
누리꾼들	2.050277803400404e-06
임시정부	6.151551225190163e-06
아마추어	4.610630084711846e-07
판로개척	1.9323028269875454e-07
국정농단	8.960088197731982e-07
1만원권	8.71251334209457e-07
정부부처	1.3809389349753394e-06
간편결제	1.1364735316641463e-06
통화정책	4.5155128388983457e-07
기반시설	2.449187138305212e-07
국책은행	7.396788558631113e-07
네덜란드	2.2287178281495816e-06
도로교통	4.767661517318219e-07
자본시장	5.195921885379549e-07
세부종목	7.01517173185993e-07
it기반	1.1004190951937143e-06
교육분야	8.253143213952857e-07
시설사업	2.8886708809827725e-07
대출채권	2.0270878069357897e-07
애경산업	3.040631710403685e-07
공소시효	1.7006476925721044e-07
현대건설	7.686362745607161e-07
영국연방	5.088725608603058e-07
kcab	5.860927789618696e-07
벼룩시장	2.0319807775042555e-06
인천공항	4.560481720246419e-06
타슈켄트	2.6763226850915737e-06
온라인몰	1.7906017264837267e-06
공공부문	1.1831095335547821e-06
지자체들	5.600079608237109e-07
농협은행	3.7647822836883783e-06
광저우시	5.023652391101741e-07
스마트홈	3.2628705729581065e-07
도산사건	4.4140406402714163e-07
대진침대	1.753792932964982e-06
전문기업	1.2569210698816314e-06
제조기술	1.3823992567476653e-06
정보통신	2.129925760474078e-06
성주군청	1.123253428148055e-06
기업은행	2.4879575967317175e-06
스탠드형	7.702933666356001e-07
현대h몰	9.57206492238769e-07
후원물품	1.8530642310573397e-06
선호기업	9.821240424603902e-07
호수공원	7.329283898958135e-07
디자인	1.316342474773299e-05
공무원	4.048456844356254e-06
정해년	8.502936131942403e-07
붉은색	8.489375102815532e-07
부가가	1.3027756571799862e-06
시스템	5.589725594023068e-06
받아들	1.3508570592630455e-06
활성화	4.55154978848389e-06
빠져나	8.287455317029287e-07
만들어	5.267181685088931e-06
상품권	2.106944350583297e-05
기업들	3.94185606512171e-06
사람들	2.6131846338051314e-06
가능성	3.724078259893683e-06
학생들	7.610966734085092e-06
공기업	1.2539901911526711e-05
마곡페	1.804427374599142e-06
조용필	1.5161798733608013e-05
금시장	6.343289851724587e-06
대통령	8.642789680665708e-06
최순실	1.524327823414539e-06
생산량	6.959872482635592e-07
페이갭	2.459702431922265e-06
엠블럼	2.517178914405611e-06
박물관	2.2195262892518586e-05
시민들	2.886177895895346e-06
관광객	3.3970342455383126e-06
발행량	4.621136541601259e-06
대부분	2.509455620535227e-06
기관장	2.76217206903901e-06
대기업	6.173228952198535e-06
아이들	1.6963998893555862e-06
상상력	7.809651018918246e-07
kdn	2.3685567790322776e-06
위원장	3.7586335007174592e-06
금메달	6.553530848631332e-06
마케팅	2.2827105278749888e-06
플랫폼	1.070289081907416e-05
캠페인	5.105633286071108e-06
관람객	2.1440088067414097e-06
직원들	5.062668059543547e-06
가맹점	5.230283210009829e-06
외국인	5.624973125232212e-06
매출액	8.237847100824414e-07
부작용	7.345660718445737e-07
발행액	1.7731032357742842e-06
발매식	5.094721492357359e-06
환수율	5.765894574131449e-07
구매력	3.494704605878682e-07
기관들	1.924217301935275e-06
출산율	8.637602776942235e-07
기대감	7.618971106778267e-07
유통량	2.847459619883289e-07
대법원	7.007129975821859e-07
정치권	9.429761849885797e-07
네티즌	2.722665935049869e-06
임수향	6.268876866768447e-06
로펌들	2.7755739123614404e-06
에어컨	3.847657349210683e-07
로딩암	5.313564700766638e-07
역차별	2.581438812525969e-06
여직원	5.270790925547711e-07
온수관	6.090691736188466e-07
김부선	3.0884403850955667e-06
기술력	2.5085056384572425e-06
제조량	7.974805964823944e-07
올림픽	1.0857662106388895e-05
임직원	5.570170689822203e-06
편의성	2.164534827876604e-06
이사장	6.6891303990168965e-06
은행권	4.602876189139702e-06
보안성	1.7826782202653963e-06
연구원	3.1740056319611954e-06
솔루션	1.6269134039917035e-06
성과급	4.329013579697157e-06
고액권	4.911466767688339e-07
컨설팅	2.193556138730684e-06
은행장	2.6340151490292505e-06
사장님	6.994872199338924e-07
이물질	4.1881622279760767e-07
저항값	4.1881622279760767e-07
국가들	1.4026547393880442e-06
전문성	1.375366412491541e-06
공신력	3.5029542371709214e-07
공정성	6.011936277143896e-07
특검팀	7.245801884908799e-07
직장인	3.2974965094335743e-06
예탁원	3.3405579675523476e-06
환금성	7.976457520489394e-07
김정일	8.394222585131541e-07
오른편	3.242899250607782e-07
확장성	2.8722340546985343e-07
정관장	6.73060301741256e-06
기능성	2.022960084263326e-06
특검법	8.477774872041512e-07
추천권	3.2043198775216645e-07
사인볼	8.094428921376841e-07
인증샷	2.7613409032430926e-07
노란색	9.828560918659483e-07
손도장	1.18328197886794e-06
1개월	3.781364912086068e-07
방향성	5.206291840683596e-07
취약점	8.572154984068242e-07
영상물	2.449187138305212e-07
관세청	8.483725864613822e-07
제도권	5.088768306354488e-07
