word	score
양심적	1.1006908322790068e-06
일반적	2.5452893496230256e-06
정치적	1.3981026234202794e-06
변호인	2.9637792125533673e-06
재판장	4.4456688188300514e-06
지속적	7.801265725229267e-07
건축가	9.738131698389636e-07
선교사	9.738131698389636e-07
그대로	2.4123841786791705e-06
주무관	1.160969546513688e-05
사람들	5.2235933559932876e-06
관봉권	1.4789332180347352e-05
이성준	2.9637792125533673e-06
대통령	3.7313079255207953e-06
자신들	1.9892422003749477e-06
관리관	1.1840681809210912e-05
금메달	3.261033627235911e-05
3억원	2.8663539278785236e-06
가능성	3.3232068475063743e-06
오재석	2.4875501707984077e-06
쉬둥둥	1.7889961400661505e-05
기사들	8.126026936660711e-06
발행량	8.442837966317522e-06
수사관	2.2915464468003434e-06
국민들	1.536473899801484e-06
비서관	7.608134472290859e-06
공무원	3.8555935149014006e-06
함석헌	8.255181242092552e-06
우산국	2.2892569816854654e-05
2관왕	2.512735998256122e-06
전상균	3.544811515274617e-06
김영섭	1.847514705395417e-06
인물평	7.801265725229267e-07
자신감	2.0776652250318205e-06
한순철	3.821212760515006e-06
박시헌	2.2176097986236657e-05
동메달	8.333602300748717e-06
은행권	1.0341056180790839e-05
민간인	5.896860652457686e-06
올림픽	2.8382810030991214e-05
선수들	6.127048745829164e-06
장호권	3.3020724968370205e-06
대전역	1.947626339677927e-06
소화물	1.581395148498441e-06
벌금형	1.7248660418019366e-06
베트남	6.604144993674041e-06
인사들	1.071084471095722e-06
정근영	1.847514705395417e-06
강도짓	7.409448031383418e-07
동영상	7.26087140231578e-06
은메달	4.0825088097220934e-06
4위전	1.8988674833198706e-06
준결승	3.2090522791612045e-06
이메일	2.6859249113764894e-06
대중들	8.27516304617346e-06
준공식	6.801057573760652e-06
눈여겨	2.7712720580931255e-06
마무리	3.4679864511985646e-06
발권국	1.9745372151991064e-06
자유형	4.709678066169467e-06
진종오	5.0949503473533405e-06
정길옥	2.5474751736766703e-06
건축물	3.895252679355854e-06
이륜차	3.6936486075730495e-06
김현우	1.1886139524126976e-05
이야기	8.619791938769777e-07
서비스	4.1181016264295586e-05
스스로	3.150367817499855e-06
공직자	2.646965547079036e-06
친일파	1.057980209741206e-06
장준하	1.430898081962709e-05
젊은이	1.6269940541368493e-06
교도소	7.412960766258204e-07
로린츠	1.6243684135505487e-06
이사부	1.3466217539326269e-05
태권도	5.642365924520434e-06
김인규	1.99973024072958e-06
한겨레	3.535830626116543e-05
액면가	1.4053370152415374e-06
자동차	7.671971077130408e-06
러시아	1.084983937855706e-06
최하위	2.169967875711412e-06
레이스	2.712459844639265e-06
중앙로	9.738131698389636e-07
김일우	2.1675885249705e-05
주니어	6.3360279960676156e-06
마지막	5.764127783889942e-06
이대훈	1.084983937855706e-06
우울증	3.3038182986664325e-06
3차원	1.8417770820867357e-05
판매분	1.1168591721881899e-05
휴대폰	1.577076709096314e-06
현실적	1.1006908322790068e-06
메달권	2.5316372499107217e-06
주인공	9.368913434943585e-07
화강석	9.738131698389636e-07
검사장	1.5276976312002288e-06
주신문	7.409448031383418e-07
브라질	3.2549518135671175e-06
다행히	2.1224040421476377e-06
이배영	1.847514705395417e-06
협약식	6.801057573760652e-06
청와대	1.379779928013382e-05
새노조	1.17018985878439e-06
자금부	2.4648886967245587e-06
변호사	3.0377706509903806e-06
공안부	2.6734708546004005e-06
보고서	1.915711357404193e-06
박정희	6.053799577534536e-06
고구려	2.6932435078652537e-06
할머니	1.8523620078458547e-06
내연녀	1.5602531450458534e-06
강원래	1.6364575618982585e-05
라이더	6.648567493631489e-06
피고인	3.7047240156917094e-06
관계자	7.2657015239511344e-06
일본인	9.738131698389636e-07
비서실	2.4648886967245587e-06
동이족	2.6932435078652537e-06
아테네	3.668663446744907e-06
당첨자	1.300075160016549e-05
피의자	7.638488156001144e-07
기대주	3.2938029820355815e-06
목소리	1.5241904209924045e-06
독재자	3.3020724968370205e-06
3가지	9.71825659337224e-07
kbs	9.067021828088338e-06
멕시코	1.084983937855706e-06
광범위	3.222024362022311e-06
전산화	1.5942263990105615e-05
8강전	1.8988674833198706e-06
단체전	3.797734966639741e-06
국내외	5.832112867363957e-06
조직위	5.23921793457586e-06
선수단	6.44871240289663e-06
남대부	1.847514705395417e-06
오태환	1.4818896062766837e-06
문창과	7.409448031383418e-07
노메달	1.8988674833198706e-06
유튜브	8.904687994473407e-06
제3조	1.4774594430292199e-06
수도권	1.4774594430292199e-06
총리실	6.633222469038878e-06
프랑스	3.3020724968370205e-06
대부분	1.823894473236899e-06
김화승	4.084381683415488e-06
아시아	1.7577642178385322e-05
건축계	9.738131698389636e-07
원자재	3.373448352855113e-06
남고부	6.46630146888396e-06
우선희	1.4621392180394263e-06
드라마	8.780259348130095e-06
항소심	2.007340041347891e-06
아레나	2.8054054097329167e-06
삼척시	2.1094966466840085e-06
남일부	3.695029410790834e-06
민박집	1.1114172047075129e-06
서울대	1.4119933657303768e-06
사이클	1.084983937855706e-06
재도약	2.850454299871298e-06
인터넷	1.0549097594216676e-06
김종익	1.9503164313073165e-06
텔레비	2.2405382417291612e-06
투표	1.6510362484185102e-06
박지	1.1006908322790068e-06
생각	8.424841003996567e-06
가능	6.5982023662229925e-06
공격	4.560653427336156e-06
진출	6.4897777184525095e-06
표현	6.87690238246088e-06
서명	1.6510362484185102e-06
이름	2.660125919545327e-06
공모	2.593306810984197e-06
구축	3.5399547681057858e-06
가져	2.367835269355576e-06
돌아	3.068490538058994e-06
찾아	3.7688157985658165e-06
근무	2.2908347343114135e-06
필요	5.734699376207418e-06
대립	3.7974599713661078e-06
기대	8.918961737984557e-06
약속	1.4858856127907077e-06
획득	1.2971971170127827e-05
장악	2.340153411906037e-06
확보	2.742319791519626e-06
동원	2.0865018434933373e-06
실현	2.2163238897586065e-06
파헤	1.1457732234001717e-06
사실	5.043010427958376e-06
원칙	2.5903149570928796e-06
노조	3.727980335745721e-06
나름	2.021165274460926e-06
역도	1.5208428992559326e-05
복싱	1.0574360753402485e-05
사회	2.6231716732502853e-05
유럽	3.271635109656401e-06
공판	2.593306810984197e-06
입장	7.801265725229267e-07
강좌	9.208885410433679e-06
시작	6.835539642760933e-06
확인	2.8690202205521376e-06
준공	8.610968068296436e-06
공개	1.1629611393278703e-05
마련	1.0416480373290757e-05
중단	1.4053370152415374e-06
발견	1.3191687502587291e-06
포함	7.235022667727434e-06
선정	3.393922774430098e-06
이용	2.7525406265530266e-06
사용	6.952364332760852e-06
취소	6.994445521879303e-07
도입	1.2263725803609026e-06
임명	1.5569803861217467e-06
전달	1.0557756213045883e-05
기록	7.19872051812343e-06
등록	7.812155059778838e-06
계속	5.866017598620587e-06
제작	4.317174198613939e-06
기증	1.082204971260475e-06
시공	1.947626339677927e-06
신축	1.947626339677927e-06
철거	1.947626339677927e-06
건립	5.590564086260572e-06
만족	5.521901493779599e-06
강원	1.9275140696436595e-05
선보	4.146182369494126e-06
평범	1.4818896062766837e-06
개설	1.476065447294963e-06
추진	6.91134891268224e-07
증축	1.4607197547584455e-06
발행	2.0191279703779235e-05
특검	8.784261379401317e-06
성공	5.343080517059677e-06
신청	6.1562015955420464e-06
처벌	1.057980209741206e-06
민간	5.77945567270815e-06
소속	8.291883630164653e-06
한국	1.9598375434542607e-05
대상	5.7967557499772545e-06
제품	6.8330121221235865e-06
외국	4.589666734910649e-06
수준	2.3786274149187454e-06
지폐	2.33517190200535e-05
동물	5.584295860940949e-06
기업	7.956491890919955e-06
재벌	1.1776372771837462e-06
가관	6.057102633385979e-07
전날	2.2753414081929155e-06
참고	1.7879670740796557e-06
아들	1.2146807934265646e-05
언론	1.3097104371837086e-05
성적	5.648513709508234e-06
여성	3.977655967840709e-06
절망	1.1114172047075129e-06
누명	7.409448031383418e-07
원인	6.812458623392303e-06
은인	2.6859249113764894e-06
늘어	4.354436948986644e-06
상황	2.9895700263272453e-06
소설	7.409448031383418e-07
원로	9.738131698389636e-07
파병	3.8524179129765235e-06
사형	2.8081915469233194e-06
당시	9.98074782141682e-06
인도	2.3753455606071994e-06
증거	5.901598613446897e-06
악몽	6.3360279960676156e-06
구차	1.7986921214210113e-06
사람	7.769805851514922e-06
검찰	1.4122542005260363e-05
초상	4.354737153404271e-06
문건	1.0921772015320974e-05
기술	1.1545317878843882e-05
사건	5.487076040738754e-06
사찰	1.334516147009843e-05
요청	5.193995598089446e-06
재판	1.0171888723649814e-05
건물	1.0370604120072337e-05
관련	7.472660303769043e-06
사장	6.650065986100591e-06
여론	7.894367970209279e-07
정권	4.319258625590677e-06
정황	2.8011068814437606e-06
미국	6.849412194978655e-06
소문	2.24922114256161e-06
논란	3.3558115361201584e-06
걱정	3.246365311699402e-06
관심	7.2766782540066156e-06
사정	1.0524813880665464e-06
도청	4.5478313926898646e-06
대전	1.6525464778814345e-05
가격	4.36676129490547e-06
동전	9.277359278019039e-06
수명	3.2434718896514958e-06
계획	4.487142328769408e-06
지점	7.892907839131845e-06
목적	5.417234138943986e-06
신권	1.0182511057989329e-05
고객	1.5868759012312973e-06
방법	1.7763041133856774e-06
오늘	1.4320950144825914e-06
한잔	7.638488156001144e-07
두잔	7.638488156001144e-07
세월	7.638488156001144e-07
파업	4.3110593141291815e-06
그분	7.638488156001144e-07
이들	4.15460938990856e-06
발급	6.84582760590966e-07
진행	8.559761962785885e-06
세탁	4.8810882340076445e-06
실격	7.012917516032262e-06
긴장	5.134042485236067e-06
바벨	8.168763366830977e-06
눈물	4.5282206528101845e-06
메달	6.0331192888559673e-05
가족	2.650959610230543e-06
자식	7.412960766258204e-07
반응	3.0778814046249846e-06
더욱	2.1579620330986867e-06
부상	3.319097100476169e-06
실력	1.186713134853787e-06
명성	4.788178154337841e-06
전망	3.4186277165158138e-06
인식	3.2217815465778586e-06
건강	1.904546730836832e-06
얼굴	1.873782686988717e-06
품질	3.1620716643537937e-06
모델	6.4522982482757215e-06
지적	6.476448204470806e-06
그림	4.874617478364494e-06
작품	5.434867568866417e-06
이성	6.090427865796904e-06
내용	3.959761119975751e-06
감찰	7.801265725229267e-07
압박	1.39515673838244e-06
항목	7.801265725229267e-07
방식	4.2123532253912705e-06
감독	1.8656247342279335e-06
금맥	1.084983937855706e-06
발목	1.6274759067835588e-06
눈앞	4.594327535375525e-06
현상	5.683246241982128e-06
욕망	5.521901493779599e-06
충족	1.840633831259866e-06
토론	3.681267662519732e-06
소통	3.681267662519732e-06
아픔	9.738131698389636e-07
판정	1.1389164498795357e-05
사업	1.395941804270182e-05
운송	1.551332415180681e-05
승객	1.4774594430292199e-06
흔적	1.529257484353904e-06
영국	4.578376182579381e-06
모습	1.6761740440432737e-05
역할	3.6911624559129344e-06
경험	3.7071725463327323e-06
현금	5.399744615555868e-06
사진	1.3360477654516262e-05
생명	5.016498121583046e-06
참전	2.2013816645580136e-06
문학	1.0395415411464238e-06
부분	6.452817926591608e-06
관측	4.90609245759787e-06
화물	1.1836108493128975e-05
원장	1.93483355179895e-05
일침	1.3091660495186067e-05
계산	3.001558500713813e-06
수출	1.7316110938471806e-05
혼란	2.441967774711665e-06
환경	1.592181641133267e-05
조직	5.305617818283786e-06
배송	2.8425011985274442e-06
자금	1.0126640541720096e-05
관봉	2.0999406265786078e-05
은행	2.8672389995743666e-05
지급	4.147628840151426e-06
노출	6.995505624528331e-06
눈길	3.89178416521876e-06
변명	6.21481728313247e-07
발언	1.5276976312002288e-06
의혹	2.21166722142916e-06
부장	2.4996750065488097e-06
사상	4.1252250595880826e-06
물건	1.4874485837152559e-06
고민	2.1224040421476377e-06
화합	7.638488156001144e-07
영장	1.5972986091680506e-06
방송	4.219729134689341e-06
지역	5.945345850294835e-06
불법	4.9268028023114114e-06
의심	2.2796366391266697e-06
연습	6.8724139917766725e-06
주장	3.1988161863863396e-06
강연	1.1006908322790068e-06
고문	1.1006908322790068e-06
목숨	7.412960766258204e-07
정책	1.4808089217746865e-06
위협	1.183943442031632e-06
특권	1.1006908322790068e-06
그것	1.1006908322790068e-06
인간	4.929959141062037e-06
결승	1.001334037920848e-05
희망	1.6243684135505487e-06
우승	3.309198533390036e-06
충격	1.8156740072606093e-06
무릎	1.6243684135505487e-06
규정	1.866307997593507e-06
병합	4.03986526179788e-06
복속	1.3466217539326269e-05
북쪽	1.8680452006648986e-06
선전	1.7690734755075518e-06
전력	1.847514705395417e-06
진입	1.9240533107775845e-06
세상	9.426198055475914e-06
절반	9.368913434943585e-07
향상	2.202161308885288e-06
원판	9.368913434943585e-07
건축	7.824733275801753e-06
스물	7.409448031383418e-07
가슴	2.3967599320750755e-06
법원	1.2087533230570627e-06
동향	2.34037971756878e-06
병원	2.0231905973729453e-06
불운	6.41094697110396e-06
성별	2.6859249113764894e-06
결심	2.6859249113764894e-06
설득	2.6859249113764894e-06
인연	4.028887367064734e-06
발전	1.3356005274906676e-06
활용	5.317310068944578e-06
개발	7.260942230181204e-06
부산	2.6011062299646e-05
변신	7.140081866772746e-06
측량	3.71986159769131e-05
산업	1.0767087383598186e-05
문제	4.65248042168682e-06
종목	1.076546400379576e-05
관리	1.1527583535957692e-05
반대	1.9820703371292194e-06
여자	1.2408602790321127e-05
실제	1.4448430078343607e-06
무시	1.6306907603753212e-06
분류	3.6936486075730495e-06
등장	4.6526710323790035e-06
요구	4.696985876473766e-06
공급	7.931413382976615e-06
강의	2.778641504845851e-06
도전	3.724822890656353e-06
존재	3.801304651302414e-06
인정	2.9637792125533673e-06
참여	9.538996489352103e-06
확대	3.853940720297152e-06
증가	6.281703198883296e-06
독려	1.840633831259866e-06
소비	1.3804753734448996e-05
상영	1.4863464171226288e-05
노력	3.373448352855113e-06
구분	1.9525897783508903e-06
판매	1.9545035513293325e-05
미달	5.584295860940949e-06
추적	6.872830423185354e-06
정치	3.204309626672986e-06
취급	1.3164995933411475e-06
기억	3.7380212359014172e-06
제정	2.6932435078652537e-06
이전	2.978337843832066e-06
감안	2.427939867290935e-06
감사	1.39515673838244e-06
절감	2.5757575645841272e-06
피로	1.1964119903189129e-05
비판	8.414559957457763e-06
한은	4.34579077644115e-06
인물	3.3044300499604415e-06
농협	3.0369776566076984e-06
다름	1.3915504927430215e-06
용상	4.960052216105054e-06
중국	2.011593388185069e-05
진한	3.3794868720138293e-06
씨름	2.7712720580931255e-06
수단	5.722493671969804e-06
일본	2.5104671900367855e-06
질병	1.840633831259866e-06
전도	1.5530572218827794e-06
검사	1.4567457144734066e-05
일어	2.273688498882994e-06
드러	3.7673408662655064e-06
너무	2.6335129067130225e-06
자리	6.420638391210088e-06
수사	1.6744700026617057e-05
의미	7.865951299720716e-06
출처	4.941242634065257e-06
전화	4.8583836196805545e-06
역사	7.926089151320263e-06
오더	7.387297215146099e-06
거래	1.2051378936502828e-05
번호	1.1888413256246948e-05
준비	3.1274680340556945e-06
고개	2.2589769103239437e-06
재미	4.135116194058315e-06
자료	2.677520598127234e-06
대회	1.1884604765373446e-05
선수	1.531487119470252e-05
가치	4.141114316612654e-06
특허	2.3432379399250063e-05
성과	1.003577446351282e-05
장비	9.299515785941723e-06
화폐	1.3636540155491995e-05
자체	4.5012063110559e-06
주화	1.5829329894848618e-05
정도	3.693367046866924e-06
정보	7.732630618027527e-06
관계	9.49962992719037e-06
서류	2.9455282019485767e-06
용어	2.4180640809996614e-06
액수	2.4648886967245587e-06
상태	3.1211428378183316e-06
형태	5.288238091198282e-06
경로	2.0185149956111996e-06
센터	1.1462404953163809e-05
기계	2.1003321861300956e-05
과거	5.3720280343546834e-06
협조	1.1457732234001717e-06
제도	2.8871324195181066e-06
지시	1.5438761247672305e-06
뿌리	1.2801323630317402e-06
얘기	2.8839253416343556e-06
장소	1.718721091789686e-06
하루	3.7002626320996178e-06
계좌	2.3932181238387456e-06
머리	4.7589729121955745e-06
기사	1.709666476612598e-05
선고	4.312925547216386e-06
취재	1.0360418776599563e-05
종교	1.1972865356511599e-06
육사	1.1006908322790068e-06
인사	3.668841138560379e-06
목표	6.271598216085407e-06
연구	6.952309587838986e-06
순위	3.7075519803814106e-06
신뢰	1.3192456194840455e-05
섬유	2.3422283587358962e-06
심리	7.409448031383418e-07
이의	9.884706824111425e-07
편의	3.2896698981332716e-06
뉴스	2.2056511930132825e-06
지구	3.0679531425093264e-05
쾌거	2.5474751736766703e-06
승리	1.8988674833198706e-06
완주	4.0868149595050766e-06
손자	2.6859249113764894e-06
진료	2.6859249113764894e-06
풍요	4.6015845781496655e-06
설계	1.947626339677927e-06
영화	3.180513615483584e-05
규제	1.4774594430292199e-06
정의	4.01125647201932e-06
자유	5.137752189797914e-06
예정	9.599534551877093e-06
한창	3.957551493042627e-06
현실	2.756515316599368e-06
합병	1.476065447294963e-06
기간	5.690964941891707e-06
대목	7.801265725229267e-07
판단	2.8911646900587968e-06
부인	5.300786080180821e-06
육성	2.419751044676569e-06
인상	5.762118361553464e-06
런던	9.823346355408723e-06
결정	2.85781826144826e-06
거절	6.057102633385979e-07
제기	1.0524813880665464e-06
출석	1.1114172047075129e-06
설치	4.911036685910921e-06
몰아	3.0631520558137932e-06
가르	2.1493204101938397e-06
움직	5.536714016350344e-06
기울	2.4691473445394126e-06
종결	6.122623940158558e-07
예상	4.5496029122764826e-06
추정	2.6399457144846637e-06
제조	1.691846373681703e-05
조성	5.311820449467934e-06
유통	6.488389601978155e-06
파악	1.3716963817390752e-06
각인	4.199439328037746e-06
운영	5.002455520322509e-06
나타	5.555818680637642e-06
살아	2.6561555032076668e-06
보도	1.1125517753109011e-05
운명	6.902252178905393e-07
중심	5.5419080029150525e-06
처음	5.823905548975757e-06
기준	1.2053028577305049e-05
회원	2.191526435588487e-06
유상	3.6936486075730495e-06
신분	3.7436991906835806e-06
출신	2.8235869364623284e-06
바람	1.5843657456503654e-06
개입	2.485926913252988e-06
진정	1.9248362719580474e-06
우측	8.138462270534159e-07
녹색	8.171739348318816e-06
사택	9.738131698389636e-07
포장	7.022596844752894e-06
순간	2.2405382417291612e-06
신문	4.5998536876062435e-06
문서	7.894367970209279e-07
종합	8.40586994472677e-06
처리	4.1753095988156656e-06
실패	5.8395214184969705e-06
사로	7.4665032797826865e-06
밝혀	2.3374066318123426e-06
제외	3.189774945150577e-06
실시	5.381592928963722e-06
기소	2.553024771578401e-06
압수	5.8963462127933125e-06
임신	6.714812278441223e-06
지금	4.837995135079377e-06
아마	2.0577997910115626e-06
아무	2.5632824604883467e-06
주인	1.6489723171077535e-06
한번	4.123544983596757e-06
일부	1.0674316310109834e-05
띠지	2.3862957473148505e-06
조사	4.257959047729903e-06
수량	2.490840858623948e-06
알고	2.4383792324442674e-06
평가	5.849993618912289e-06
인출	1.0528291649447827e-05
이승	3.0260601732893494e-06
경우	8.890339942006222e-06
업체	1.9071787003314623e-05
정부	4.614431193676166e-06
무리	4.125455070085618e-06
무게	2.7557633830185722e-06
신라	1.615946104719152e-05
무늬	8.520013038004653e-06
종이	3.0479038867298802e-06
기자	1.275416894040146e-05
창구	2.3402510923186994e-06
규모	5.925981089493249e-06
일제	2.9607292109827845e-06
사례	3.697333045086838e-06
상대	2.448141716806723e-06
부류	1.3915504927430215e-06
목사	1.0914243055578663e-06
논의	6.994445521879303e-07
결과	3.4619795623229786e-06
대표	7.610162977107442e-06
기회	3.726377345352907e-06
떠나	2.9058272876586958e-06
시대	3.39904271411273e-06
쌓아	2.95050855936283e-06
교수	1.8359810742677364e-06
정리	1.3981026234202794e-06
그녀	1.1114172047075129e-06
간부	3.0811110650933263e-06
승부	1.084983937855706e-06
탁구	3.2549518135671175e-06
접수	1.3598865882453523e-05
내보	1.4288964689474892e-06
남아	4.370821947342144e-06
판사	2.115376254536397e-06
가담	7.409448031383418e-07
관중	3.724822890656353e-06
매체	4.472490350165376e-06
갑작	1.1006908322790068e-06
중요	4.7645066432815e-06
보관	2.1137228968509757e-06
유력	1.847514705395417e-06
위험	5.521901493779599e-06
드골	3.3020724968370205e-06
하명	1.5602531450458534e-06
방지	4.9526737066858385e-06
매입	9.738131698389636e-07
나중	1.220639860974587e-06
반발	1.1394251612874181e-06
도중	7.412960766258204e-07
견인	4.677635320818217e-06
임원	2.87626978063856e-06
경찰	2.8153155498579427e-06
국민	4.297811061187441e-06
풀사	1.4774594430292199e-06
대답	7.412960766258204e-07
정지	2.2410800870073894e-06
최초	2.9850176391439735e-06
비닐	4.609037059805887e-06
단위	1.934218992152802e-06
이후	6.093672890384925e-06
국내	1.865734209826967e-05
해외	8.079906368327148e-06
구조	5.105570179475487e-06
이걸	9.039557278592013e-07
강제	2.227209045237659e-06
중앙	3.009742257104823e-06
정말	7.412960766258204e-07
대가	2.068754221283371e-06
수요	7.059966828651884e-07
축구	4.823145919398724e-06
소유	2.728601738655038e-06
연기	1.4120072211868973e-05
i사	1.4774594430292199e-06
달러	6.229365964882892e-06
이러	3.7841629953840827e-06
출전	1.108942986427599e-05
소중	4.6774431195307785e-06
불리	1.057980209741206e-06
납품	4.357956146902869e-06
뚜렷	2.453085754302481e-06
심각	3.4115579565503775e-06
유도	5.327700977368881e-06
강행	8.947645992596965e-07
개업	7.638488156001144e-07
철저	9.039557278592013e-07
지지	1.416019993928523e-06
폭로	3.8040672361454295e-06
촬영	7.81501287260919e-06
위치	2.6516294019787237e-06
작성	2.8370415567653867e-06
지독	1.4858856127907077e-06
수확	1.8933234492561512e-06
설립	1.266129571834234e-06
은폐	6.91134891268224e-07
추가	2.1446719928803387e-06
교환	1.4053370152415374e-06
부정	3.081020878703506e-06
자행	7.801265725229267e-07
입수	7.801265725229267e-07
적시	9.087246270595051e-07
제출	1.242963456626494e-06
컴백	8.904687994473407e-06
우울	4.785603958519263e-06
무한	1.840633831259866e-06
시행	5.314087996701872e-06
가득	9.068076765014203e-06
달성	3.821212760515006e-06
제공	5.034096134555178e-06
북한	2.027537410780548e-06
차지	2.466500776086473e-06
인수	1.1029067456817504e-06
착공	1.4607197547584455e-06
고백	7.088939069024662e-06
대신	2.308368495303197e-06
기념	1.3378431864000107e-05
예약	1.1982630027564529e-05
구매	3.323562262804844e-06
발표	1.3143741498239193e-06
입증	6.057102633385979e-07
배치	7.801265725229267e-07
기공	9.738131698389636e-07
주목	5.106007498547624e-06
투영	9.208885410433679e-06
배달	2.2161891645438296e-06
자연	1.4333240769192674e-05
수신	1.1009163426013664e-05
공부	1.44788751321938e-06
자원	1.0069093510059248e-06
시점	3.660816175505734e-06
초반	1.6243684135505487e-06
사이	3.987054083438982e-06
정상	4.636896139472855e-06
시중	9.088344730924852e-06
법정	2.2228344094150257e-06
허들	2.169967875711412e-06
질문	2.768731193093322e-06
타이	4.942201447187403e-06
전체	7.15431089024161e-06
공직	9.51669222996002e-06
현장	1.7986921214210113e-06
감옥	1.7986921214210113e-06
범죄	2.6552970262494828e-06
후보	3.6886900177734754e-06
침략	1.1006908322790068e-06
훈련	1.931302671018674e-06
공장	7.690977151429074e-07
범행	2.2228344094150257e-06
산속	7.409448031383418e-07
논리	6.902252178905393e-07
증언	6.902252178905393e-07
과정	1.17018985878439e-06
교체	2.129690936755862e-06
제압	1.1874734600561415e-06
측근	1.17018985878439e-06
은선	8.520865236090931e-06
결선	1.8988674833198706e-06
예선	1.6274759067835588e-06
천안	2.6859249113764894e-06
욕구	1.840633831259866e-06
공관	1.4607197547584455e-06
입구	1.4607197547584455e-06
대동	2.217023100482252e-06
지원	7.467285606478373e-06
관내	5.314087996701872e-06
잘못	9.131750621565924e-07
표시	1.359486973305033e-06
금지	2.8568199006298466e-06
손상	9.368913434943585e-07
파견	1.4173907061289175e-06
방영	5.290264175581982e-06
최고	5.998004021583401e-06
세계	1.1402612666401863e-05
