word	score
롯데백화점	4.5478659171610684e-06
마조히스트	8.118728602988218e-07
아프로디테	1.67005575897476e-06
우리농산물	6.1235377829074534e-06
소프트웨어	2.046373059711202e-06
인감증명서	4.548064469829323e-06
생텍쥐페리	3.618474959734253e-07
복본위제도	6.015031335290449e-07
유나이티드	1.0091423717517238e-06
급해피엔딩	1.3818602961428324e-06
문화컨텐츠	2.3190625762000998e-07
ssg닷컴	4.786213439513871e-06
순천만정원	4.145580888428497e-06
주민등록증	6.30473437681265e-06
성인오락실	2.359655662472838e-07
하프마라톤	9.579767697186508e-07
시장점유율	1.1552315075737257e-06
bca공법	2.020054507944891e-07
박근혜정부	2.3099997403558664e-07
한국마사회	1.1428279228137856e-06
오스트리아	8.747911118439219e-07
입법영향평	1.5460417174667332e-07
디스플레이	8.007703254571285e-07
동주민센터	4.4027315826355274e-07
금본위제도	7.21803760234854e-07
부산고검장	3.9987250567001294e-07
공직선거법	3.9987250567001294e-07
세법개정안	2.0425142375950304e-07
아이스크림	3.0617688914537267e-06
it본부장	4.6404223912077286e-07
사외이사들	4.6404223912077286e-07
소비자보호	2.359655662472838e-07
도박사이트	1.7286001490495208e-06
프랜차이즈	4.53043209460531e-06
프라이머리	3.865104293666833e-07
최종합격자	4.958890790915608e-07
장외발매소	3.0637713563925455e-07
서울영업소	3.516896699642794e-07
석유관리원	1.5852813549658888e-06
금융감독원	1.160105597801932e-06
생활체육과	8.183973451998955e-07
포토그래퍼	2.08756969871845e-06
소룡동지점	3.516896699642794e-07
한국은행권	4.0558497003672744e-07
2년4개월	9.704923818980483e-07
인도네시아	7.4410561870933746e-06
캘리포니아	1.2120391882179937e-06
케이블tv	1.0843764823898615e-05
라디오스타	6.9918006028719425e-06
국민은행장	4.6404223912077286e-07
사교클럽	1.3166122551782466e-06
스마트폰	3.5481386729985625e-06
중견기업	6.24324403550218e-07
재외국민	4.109216143793159e-06
발행비용	2.062361309903737e-06
1만원권	4.1303155712101945e-06
판매실적	2.8135173597142353e-06
화폐개혁	2.3526269971861627e-06
한국전쟁	5.098626085117516e-07
화폐도안	1.6644494378271312e-06
프로그램	7.835895615584978e-06
등기우편	2.9351543884236857e-07
애로사항	1.924933369162789e-07
오프라인	1.0755262623609016e-06
롯데그룹	3.4998650802328124e-07
생활용품	7.580107449715537e-07
레스토랑	3.94983676553474e-07
전제조건	5.314889560071668e-07
향토기업	3.516896699642794e-07
상생경영	3.516896699642794e-07
비정규직	3.0920834349334664e-07
제조방법	7.372062929771781e-07
샤론스톤	1.8813278730619286e-06
기념주화	1.4374265790646194e-05
5개월간	7.966847625721431e-07
프로젝트	3.2528287344364226e-06
천차만별	5.040797535331754e-07
국립대학	1.9277804131375315e-06
해동중보	6.940009487295114e-06
지역사회	5.275345049464192e-07
국제도시	5.411146011133566e-07
조폐공사	1.3278771259652329e-05
qr코드	2.5373909456061005e-06
신용카드	5.480357906280055e-06
특별감사	2.352473413132225e-06
상평통보	6.6938833801968045e-06
고려시대	2.3133364957650383e-06
고공강하	1.9765849805587347e-06
이탈리아	1.7534416106436959e-06
체육학과	4.910384071199374e-07
금융지주	9.280844782415457e-07
여성특보	1.5460417174667332e-07
탄소섬유	6.005777440928464e-07
상품권법	2.7742541116405538e-06
소비자들	2.9027327657616117e-06
한국은행	6.255724802316323e-06
병행수입	8.069740343250908e-06
5만원권	4.010974093256477e-06
화폐사업	1.388234812577273e-06
시시티브	2.0191837947949145e-06
국회의원	1.8426529262595147e-06
남북전쟁	3.60901880117427e-07
마음가짐	7.334541397135365e-07
서울클럽	2.1065796082851947e-06
명품시장	1.4593477893844867e-06
대한민국	3.0479934155409566e-06
새누리당	2.089704729163823e-06
페이스북	6.309882785633093e-06
중소기업	3.0244752373379978e-06
전통시장	4.909048074237472e-06
주민등록	7.43947136291445e-06
발암물질	2.3779220324488335e-06
유해물질	1.5852813549658888e-06
판매가격	1.8131869714751039e-06
보국훈장	4.02968292810684e-07
전문가들	1.920025342917782e-06
유럽연합	4.0180723405490906e-07
검찰총장	9.996812641750323e-07
텔레비전	1.3282491926340804e-06
세종대왕	8.89015115300397e-07
액면금액	8.519107783020536e-07
제지산업	6.068800841671552e-07
대전시장	2.4146940226413412e-06
폭스바겐	1.3793960224680503e-06
마조히즘	1.8943700073639175e-06
제주은행	1.3539035849491912e-06
부산본점	2.4322463156408107e-06
기간제법	1.5460417174667332e-07
브레이킹	4.0038516272856425e-07
부정사용	1.8017332322785393e-06
비용문제	8.509548417664307e-07
반복학습	3.273589380799582e-07
화폐전쟁	7.21803760234854e-07
우리나라	6.508223047015712e-06
동포사회	2.9351543884236857e-07
마지막회	1.3818602961428324e-06
3라운드	1.2307111835871204e-06
소주업계	2.020054507944891e-07
통화팽창	3.60901880117427e-07
김올리아	5.84519515641166e-06
누리꾼들	2.4251747643000466e-06
영리목적	4.055849700367275e-06
소주시장	1.11102997936969e-06
발행기관	8.513115747616864e-07
조선시대	2.2513308360859645e-06
조선은행	7.34676143559936e-07
여자친구	3.4631658338729363e-06
신사임당	8.524388769129751e-07
화폐제도	6.015031335290449e-07
휘트니스	1.579934706213896e-06
전문세프	1.510144031535103e-06
롯데주류	5.050136269862227e-07
화동양행	3.2499606975294475e-06
투표용지	6.807638734131446e-06
지역본부	1.8409197738400293e-06
우리은행	1.4403522391850355e-06
이스라엘	8.558860887173726e-07
재무구조	7.240010739889136e-07
도금시대	6.015031335290449e-07
사회계층	2.4060125341161795e-07
콜럼버스	2.4060125341161795e-07
진보주의	2.4060125341161795e-07
재외동포	5.870308776847371e-07
삼성전자	4.2044587657561474e-07
현모양처	2.713296498073676e-07
프랭클린	2.713296498073676e-07
루스벨트	4.0699447471105144e-07
벽화마을	7.435724450673337e-07
독점업체	3.7900537248577683e-07
한남클럽	5.266449020712987e-07
코레이아	3.5288183833703968e-06
서부지점	7.033793399285588e-07
노동5법	2.3190625762000998e-07
필수한자	2.168752964779723e-06
학생회장	2.2201452151299534e-06
체크카드	4.258642185385637e-06
전기모터	6.005777440928464e-07
루케이도	4.565795715325733e-06
오비맥주	2.020054507944891e-07
알칼리수	2.020054507944891e-07
표준약관	2.359655662472838e-07
지드래곤	4.4870750995442544e-06
스타일링	3.9473671284783185e-06
근정훈장	4.02968292810684e-07
소비촉진	5.940448729190882e-06
브라이언	3.60901880117427e-07
교환학생	7.154648955974345e-07
사무처장	6.852114909845598e-07
국정감사	3.319173350440859e-06
위조지폐	8.40808841729985e-06
방송사고	1.041001423094267e-05
통관표지	1.5160214899431073e-06
마스코트	3.318096941127784e-06
피해사례	4.936156432380596e-07
tipa	9.47513431214442e-07
사각지대	1.7518176359568535e-06
상임감사	1.1915881478387746e-06
예산낭비	6.186497451895912e-07
아이디어	1.7918441390905083e-06
들어갔다	2.2268360443610384e-06
발행규모	5.892460885439248e-07
경제규모	4.0558497003672744e-07
금속화폐	2.4060125341161795e-07
그라운드	1.914800191544233e-06
예약접수	2.3944016781959147e-06
시민권자	4.4027315826355274e-07
네트워크	6.838195890204883e-07
선불카드	2.452998612955792e-07
건강상태	3.5228762640415343e-06
법적지위	1.2851869420916878e-06
실물화폐	4.0699447471105144e-07
유통업체	6.847935925806188e-07
제조업자	3.7900537248577683e-07
걸스데이	4.287628091319949e-06
뉴스타파	4.6404223912077286e-07
비례대표	9.276250304800399e-07
화폐경제	2.4060125341161795e-07
공안검사	5.998087585050194e-07
공공기관	1.9097765229832567e-06
야당의원	2.0425142375950304e-07
도안소재	5.426592996147352e-07
에메랄드	2.3617507798356298e-07
계약학과	5.365986716980758e-07
상임위별	2.0425142375950304e-07
휴대전화	7.43545581589702e-07
코스모스	1.8357291378642391e-06
연구개발	1.3121866677658827e-06
실습교재	1.626564723584792e-06
피감기관	4.085028475190061e-07
육아휴직	9.276250304800399e-07
교환비율	6.585010251824448e-07
청년인턴	1.5933695251442863e-06
인턴채용	7.966847625721431e-07
경기회복	7.928615430984299e-07
인간중독	2.9742897802693347e-06
매출신장	5.916731427944332e-07
부정수급	2.3190625762000998e-07
우주여행	6.239587355102402e-06
우주스펙	4.159724903401602e-06
기념메달	5.5175677616534315e-06
국민은행	3.5733880412107567e-06
방지기술	1.4342740574153468e-06
문화훈장	4.02968292810684e-07
즉석복권	5.937270473921676e-07
문화유산	1.9338948413253395e-06
해외발송	2.9351543884236857e-07
의료기관	1.1784448485375304e-06
sw교육	3.5773244779871723e-07
힙합정신	4.4423958311277405e-07
산업포장	1.6097960150942274e-06
삼도수군	1.8589311126683339e-06
진달래꽃	1.8943700073639175e-06
영세상인	9.026023899661274e-07
프로모션	3.1444032738356935e-06
생산시설	3.516896699642794e-07
기술인력	3.516896699642794e-07
tu데크	5.864796749826857e-06
전통의학	4.8796941707543776e-06
고속단정	1.7350023718237784e-06
한국무용	4.819451032843829e-07
해외여행	4.819451032843829e-07
타이거즈	1.1356379161028369e-06
디자이너	2.641952740555247e-06
중앙은행	7.069815062363902e-07
일련번호	2.3133364957650383e-06
화폐본부	2.134878751733736e-06
어마어마	7.33169681820114e-07
오백원권	4.495687527758351e-07
보도자료	6.398000765843658e-07
인성검사	1.1950271438582147e-06
서류접수	1.991711906430358e-06
지하경제	1.337307171507682e-06
공천제도	2.3190625762000998e-07
일렬번호	5.128085828050577e-07
현금결제	6.075915548166983e-07
민간업체	5.846047578717851e-07
사립학교	3.137178610196783e-07
지역경제	1.8677874261284143e-06
할인판매	7.409376202293985e-07
수사결과	3.9987250567001294e-07
보복인사	3.9987250567001294e-07
가장자리	1.3637271769341667e-06
홈페이지	1.831708268474251e-06
동사무소	2.9351543884236857e-07
카리스마	1.8035046395340038e-06
매매업체	5.026294424811375e-07
한식뷔페	2.0425142375950304e-07
국정조사	2.0425142375950304e-07
문화교류	2.9263594895561704e-07
kb사태	9.280844782415457e-07
전계열사	3.516896699642794e-07
환수제도	1.5460417174667332e-07
정개특위	1.5460417174667332e-07
수입소재	1.1356379161028369e-06
발급장수	2.839094790257092e-06
브레이크	4.0038516272856425e-07
특제소스	1.510144031535103e-06
사외이사	1.3921267173623186e-06
카테고리	1.9682800016488243e-06
경비구난	2.6025035577356673e-06
국무총리	1.8983065506870675e-06
산하기관	1.8886340326522867e-06
임용고사	4.910384071199374e-07
보안업계	8.629604733811217e-07
사법시험	3.5329902984229045e-07
스트레스	5.838419522003436e-07
오만원권	2.9971250185055676e-07
유통시장	2.452998612955792e-07
교육현장	6.194693416873036e-07
지원사업	1.330310356590553e-06
해외패션	2.6514367008292582e-06
아프리카	7.180436871620714e-07
골목상권	8.631778679074017e-07
실태조사	2.505425880397692e-07
핵심기술	2.0425142375950304e-07
전문대학	1.0282810529192934e-06
촛불집회	4.225986832588365e-07
1라운드	1.7644091916851984e-06
물류창고	1.4661991874567142e-06
독도탐방	1.5086977146293726e-06
성공회대	2.020054507944891e-07
가속페달	4.0038516272856425e-07
사전투표	1.276432262649646e-06
재외공관	4.659834829199382e-07
네덜란드	2.713296498073676e-07
낙전수입	2.359655662472838e-07
주방용품	1.3265188037002189e-06
데일리안	7.758056520827814e-06
부산본부	2.0191837947949145e-06
전자여권	2.3779220324488335e-06
참여연대	4.225986832588365e-07
대왕제지	2.9893621946963746e-06
명품요리	3.020288063070206e-06
증명사진	4.4027315826355274e-07
베가북스	1.826318286130293e-06
상품권	4.361500713700902e-05
정규직	3.478469088277549e-06
지속적	6.885831898018518e-06
적극적	6.549040692955829e-07
노골적	2.169014255074444e-06
정기적	1.4279665635426767e-06
불법적	2.904595861065591e-07
실시간	1.1215321907354635e-06
기본적	1.2599050292750095e-06
은행권	6.03988526949455e-06
공식적	7.423592638980627e-07
세뱃돈	2.9233681160749194e-06
시스템	3.734892988121988e-06
정치적	7.055138409038573e-07
정상적	9.363755098788589e-07
주인공	6.3637644174066105e-06
본격적	2.9671167201661316e-06
전체적	1.2863249421172168e-06
직접적	2.550276960520888e-07
간접적	2.921875229156848e-07
중점적	2.828915025489802e-07
매력적	2.4251403575276342e-06
수익금	2.120855176260826e-06
사회적	9.311624910773962e-07
원스톱	2.550992455508072e-06
상상력	2.9864794924835527e-06
지구인	4.159724903401602e-06
선착순	3.0436703204721125e-06
완제품	5.916330874000789e-07
현실적	5.018553555090748e-07
발행액	3.140493383193319e-06
제도적	7.997385836930887e-07
역동적	1.3860113142234159e-06
5등급	4.02968292810684e-07
여성용	1.00742073202671e-06
장학금	2.5987127521649424e-07
총비용	5.892460885439248e-07
마지막	3.4719665859936694e-06
극단적	8.222953271071177e-07
대응책	6.46690671775731e-07
성과급	8.347652921038934e-06
평가급	1.473115221359812e-06
자체적	7.412663414451171e-07
2차장	9.996812641750323e-07
검사장	7.997450113400259e-07
인터넷	5.438548601052064e-06
대리인	2.9785029724823164e-07
구체적	1.0608361988464967e-06
디자인	6.543533470191729e-06
현대적	9.001429368504601e-07
예술적	4.319603019529395e-07
안정적	1.6253987551847455e-06
실질적	1.0360136417887661e-06
최종적	6.650210848569226e-07
긍정적	1.264755349774114e-06
자부심	9.988342873717764e-07
위경련	1.1481633342951474e-06
대변인	2.7402383173048175e-06
흥남집	6.506258894339168e-06
전국적	9.495897100911957e-07
선진국	1.0963752807908324e-06
정치인	1.1923354046175528e-06
정신적	5.815470503379715e-07
상징적	3.49049427920811e-07
국감장	5.106285593987576e-07
자율적	2.0425142375950304e-07
강구안	1.4871448901346674e-06
최우선	9.110567653167207e-07
잠재적	5.412485735325478e-07
파격적	6.190119920709369e-07
최소한	4.922880468246556e-07
전용잔	2.1244927001923814e-06
효율적	2.346350906247768e-06
대대적	5.745953294914541e-07
인두염	4.975374448612306e-06
5만원	4.2592323629041595e-06
공공질	7.229176549265743e-07
대표적	2.0898210421989598e-06
3개월	1.4684030405336816e-06
충격적	2.1140387740849344e-06
보안성	2.713287025836003e-06
중형전	4.626672991530077e-06
선수들	9.765662412016603e-07
즐거움	8.637137849903148e-07
임원들	4.350873862172981e-07
폭발적	1.5864589896520275e-06
불가능	8.406845133504919e-07
이야기	4.248666786838518e-06
이끌어	2.8532725954556335e-06
브랜드	2.1836939860916713e-05
tu보	3.6654979686417856e-06
스토리	4.052140780890968e-05
발행자	4.187782191892468e-07
이센스	6.663593746691611e-07
어머니	4.0699447471105144e-07
식재료	7.0473388138304814e-06
장윤주	1.4988952864212473e-05
운전자	1.601540650914257e-06
골드바	5.890624727845693e-06
선관위	2.219926806059685e-06
캐릭터	3.1050041897733493e-06
활성화	3.1515030852953637e-06
부총리	8.641753048628124e-07
장성희	8.95943847745066e-06
경기고	2.848806595955785e-07
트렌드	6.98714656472582e-06
황동화	1.7774392825871515e-06
계열사	8.960016503145162e-07
조각가	3.986295886312352e-06
경북대	5.623067099278148e-06
일자리	6.896765234831131e-07
국방위	2.0425142375950304e-07
자동차	1.2787896107436182e-06
충무시	7.435724450673337e-07
고양이	1.4013480695499748e-05
백수지	7.570919440685578e-06
유닉스	1.160105597801932e-06
섹시미	8.3502787948738e-07
라운지	9.728985262563244e-07
연수구	6.184166869866933e-07
이영애	4.936308036341242e-06
양성화	6.075915548166983e-07
인물들	3.618474959734253e-07
사람들	3.59222221645889e-06
가능성	3.0016790957069727e-06
학생들	9.10842775605985e-06
대통령	6.238662972070092e-06
정치권	6.852267485017403e-07
쌍방울	1.703575333750834e-05
대기업	3.0633547548852436e-06
참이슬	2.9290790365200916e-06
의원들	2.3729639768243415e-06
백화점	1.0354509231381334e-05
박기량	9.535890898573439e-06
외국인	2.631931428798696e-06
김소월	1.3531214338313696e-06
오승환	5.110370622462766e-06
직원들	3.4881937462669847e-06
필요성	1.1672429703886486e-06
의원실	1.4022467093475116e-06
공무원	1.8291786446388761e-06
장군님	1.4684973053053925e-06
주민들	5.20685965843005e-07
발행량	4.905997225911584e-07
키스신	3.3701484920318e-06
이선균	9.418584304186226e-06
멤버들	2.716246339519903e-06
위원장	5.492596390775975e-06
통제영	7.063938228139669e-06
최현석	6.281905139361957e-06
조혜정	1.201155488185693e-05
친구들	3.07784021715349e-06
2조원	6.022812498675387e-07
상류층	9.216285786247727e-07
정다연	1.457401992331974e-05
공천룰	6.184166869866933e-07
이효영	6.239587355102402e-06
강은탁	3.4959003014359712e-06
은메달	1.629545694882926e-05
업체들	5.017542387815179e-06
부채꼴	6.633079722135664e-06
이순신	4.852535521132698e-06
공기업	4.797481351789973e-06
6억원	1.9784718760301394e-06
화장품	2.0910444145229958e-06
실용성	9.894014166369786e-07
반토막	1.1784921770878495e-06
다보탑	6.349745571725458e-07
동영상	3.156350159967841e-06
시상식	4.49379083659425e-06
상징성	5.280583335242076e-07
1조원	4.6566605241578125e-07
유통량	6.227824777100718e-07
상인들	1.6532967040267517e-06
부모님	2.575463885328493e-06
매출액	6.274355150561248e-07
황교안	1.5994900226800517e-06
일반인	9.069593629069597e-07
오얏꽃	2.9971250185055676e-07
거북선	7.056391028381391e-07
상징물	2.9971250185055676e-07
국민들	7.041234363858598e-07
천환권	2.9971250185055676e-07
모자상	8.280547179880271e-07
인물상	2.4529569046977484e-07
민주당	3.60901880117427e-07
7개월	1.3578279431664354e-06
방송국	3.6034664645570785e-06
자녀들	5.714321264716514e-07
엠블럼	1.313248527795796e-06
문제점	7.401451374903859e-07
제과점	2.452998612955792e-07
기대감	1.709843063328475e-06
전혜진	9.914299267564447e-06
분대장	3.6314003131195365e-06
조각상	2.696381192709451e-06
등록금	7.154648955974345e-07
경쟁력	8.215142803715681e-07
컨디션	7.654422228634317e-07
구태훈	4.4423958311277405e-07
줄리안	1.8589311126683339e-06
사장님	1.8589311126683339e-06
무역인	1.6097960150942274e-06
법인격	3.2129673552292197e-06
지과문	7.435724450673337e-07
자신감	2.0294317611856865e-06
임직원	2.3251859534416417e-06
할인점	9.47513431214442e-07
기업인	4.1525443017555355e-07
유승옥	6.246008538565602e-06
가족들	1.9843375602918915e-06
구대영	8.517284370771275e-06
본부장	3.3021685751180785e-06
이중성	8.3502787948738e-07
맞대결	9.914299267564448e-07
절박함	3.0920834349334664e-07
미네랄	2.020054507944891e-07
1번지	1.0173631939866883e-06
다음해	2.883202154072377e-07
대표부	1.4435815070447123e-06
서비스	5.607762446276079e-06
회의적	3.1952678567484517e-07
서피랑	7.435724450673337e-07
수아랩	4.398597562370142e-06
지누형	4.4423958311277405e-07
조형물	4.969232716093025e-06
지배적	7.280187777365834e-07
최소화	1.6866841732382464e-06
연속골	1.9828598535128895e-06
마케팅	5.930129343662936e-06
합법적	1.8909870349628203e-07
들여다	4.106424017054381e-07
전문가	2.3403586504128568e-06
금융권	3.760343560809798e-07
이사회	4.176380152086955e-06
보건소	4.055849700367275e-06
맞장구	8.015859128834072e-07
세부적	3.531038977224178e-07
경제적	7.398579796819142e-07
역사적	6.41427937270102e-07
들어보	1.2442130634265365e-06
받아들	1.5148326964830653e-06
체계적	1.237622621735047e-06
지어보	1.5460417174667332e-07
대부분	2.501084176772107e-06
원숭이	5.227869918801455e-06
제조량	9.012228344111846e-07
도로시	1.2030062670580899e-06
한지민	1.01104454760954e-05
신분증	1.3760922769074173e-06
여성들	8.669248026769104e-07
소비자	5.5353365341766935e-06
6급갑	7.966847625721431e-07
유로화	6.98099905172514e-07
노동자	4.812025068232359e-07
네이버	1.9021311949545012e-05
교환권	9.781656416606145e-07
이용자	2.748708973898267e-06
슈퍼비	3.998156248014966e-06
세병관	3.7178622253366677e-06
연구실	6.547178761599164e-07
개개인	1.0893785884495614e-06
자제들	5.266449020712987e-07
라일리	1.7065597099906018e-06
5월호	2.997790572842495e-06
마리아	4.109216143793159e-06
주유소	1.7089161940498027e-06
클래스	1.5039832496182803e-06
시리즈	4.180065363028276e-06
액면가	2.4778498053546798e-06
고액권	6.806010944399667e-07
그동안	4.823490027006637e-06
기업들	2.3862939117174995e-06
덴마크	6.794351151248197e-07
보고서	3.858036564273804e-06
변호사	3.285183477524047e-06
조직위	4.578661242152782e-06
무궁화	2.201603493491674e-06
이미지	1.1054993547038227e-05
1만원	5.9643231743010535e-06
mbc	9.953254568763385e-06
기재부	1.6027826722621594e-06
국정원	9.465798704039413e-07
수사팀	7.997450113400259e-07
공안통	3.9987250567001294e-07
일본식	2.9971250185055676e-07
러시아	3.740395754358993e-07
프랑스	5.464954611244032e-07
최우성	2.4060125341161795e-07
경제학	4.6641341871770046e-07
정반대	5.292287760933151e-07
이청용	2.7156558863328708e-06
기재위	8.669171609851803e-07
재테크	8.09398381879024e-07
3만원	2.3003870005111017e-06
스스로	1.471035155118548e-06
rpg	7.033793399285588e-07
하정우	1.9828598535128895e-06
국제화	1.121235229365774e-06
청와대	7.761052394150169e-07
타블로	3.331796873345805e-06
누군가	1.6871140707028077e-06
한국인	1.338631567666796e-06
거래소	6.35101075118846e-07
6개월	1.4387308200892153e-06
고가품	5.685080587286653e-07
게이츠	5.266449020712987e-07
아버지	9.841404775461387e-07
내국인	1.5588924593914434e-06
회원권	1.0532898041425974e-06
명우회	7.89967353106948e-07
연희동	2.6332245103564934e-07
이상우	2.219663342963554e-06
전송자	2.0279248501836374e-06
전문점	1.8793786180276189e-06
로우지	8.380943660504692e-06
군산시	2.548065722078042e-06
민현주	6.184166869866933e-07
신제품	3.280466669414707e-06
베트남	3.648369473461216e-06
드래곤	1.1078439759311348e-05
흡입구	4.0038516272856425e-07
송경화	1.2048627582109573e-06
이승환	1.1356379161028369e-06
주당들	3.030081761917336e-07
네이밍	2.020054507944891e-07
글씨체	2.020054507944891e-07
이효리	4.040109015889782e-07
리뉴얼	6.170616137995213e-06
은행장	1.8561689564830914e-06
소속감	4.913579117259245e-07
통화량	8.07590404220337e-07
이메일	4.613374165715183e-05
전문성	1.3301248055051978e-06
남성용	7.79165964770178e-07
남대문	3.6083926236180204e-07
상징들	2.9971250185055676e-07
일체감	4.4027315826355274e-07
유학생	4.3341551422826787e-07
유통망	3.1727439590787807e-07
아이템	6.632510105509168e-06
캐스팅	3.018168928358367e-06
우수성	1.4064193210686083e-06
접근성	5.823543337491423e-07
동편루	7.435724450673337e-07
부담감	6.983001506626524e-07
부사장	4.012943835642691e-06
부회장	8.561667269082113e-07
부행장	1.3921267173623186e-06
시공성	1.4661991874567142e-06
라인업	1.2993090303070115e-06
광복점	1.1356379161028369e-06
트레인	8.007703254571285e-07
wrc	4.0038516272856425e-07
목소리	2.5796229044820807e-06
누리비	3.3529186940152775e-06
수훈자	6.04452439216026e-07
할머니	4.627482652061063e-07
상당수	6.29124131206977e-07
연령대	6.9979632238462e-07
루크쇼	2.0367419147496527e-06
위임자	4.4027315826355274e-07
신청자	4.4027315826355274e-07
제주도	3.2278420754302314e-06
사용자	1.441150494257123e-06
사용처	2.452998612955792e-07
교육부	2.202981370920332e-06
중임제	3.865104293666833e-07
인프라	2.491382944131815e-06
배터리	2.001925813642821e-06
두꺼비	6.060163523834672e-07
신세계	3.3527937013476425e-06
지자체	2.993226689842734e-06
가소제	1.5852813549658888e-06
합격자	1.9485721010634303e-06
노하우	9.166197506878007e-07
줄거리	2.4060125341161795e-07
기록부	1.2011554881856928e-06
유성구	7.4357244506733355e-06
대다수	7.20058467507555e-07
콘셉트	1.8482893775441423e-06
국립대	5.338498926237757e-06
bee	6.632759467265121e-07
가격대	1.056531687084633e-06
마사회	1.3014708111941851e-06
rcs	2.0425142375950304e-07
앞바다	1.1153586676010004e-06
컨셉트	8.3502787948738e-07
사업자	1.351949900122425e-06
부산대	4.337505929559446e-06
남현주	4.526093143888118e-06
증가세	4.258642185385637e-06
김민수	9.322400803829257e-06
전문직	4.1525443017555355e-07
윤관우	2.199298781185071e-06
소수자	4.6381251524001995e-07
여전사	4.159724903401602e-06
연예인	2.2836274068539178e-06
대학생	5.442310350300584e-07
근로자	3.6855363005519673e-07
암호화	1.3109405769100567e-06
대규모	1.666434682112173e-06
지역구	1.1454563427751109e-06
인스타	3.1098639295445266e-06
환원수	8.080218031779564e-07
가운데	5.672426397500905e-06
보편화	1.5953291784799e-06
에너지	5.142108914634692e-07
스포츠	3.5245780204800826e-06
자릿수	1.393777954646251e-06
sns	4.3609940764905934e-05
보따리	5.838419522003436e-07
뮤지컬	6.231186360307985e-06
수수료	5.228596825720617e-07
패키지	2.87844300193508e-06
볼거리	5.526191911391662e-06
다반사	7.210565452716591e-07
형용사	4.2510430554677254e-07
전기차	4.0038516272856425e-07
대마도	1.4458353098531486e-06
첨가물	2.020054507944891e-07
시청자	5.121055915683675e-06
장애인	6.470622202044679e-06
자본가	6.015031335290449e-07
전사자	4.02968292810684e-07
몬스터	1.0352084544436807e-06
재학생	7.154648955974345e-07
엘리트	2.5373188086044166e-07
어린이	3.209945103160377e-06
관람객	2.0727904442142485e-06
온라인	7.0759293611344635e-06
사무실	1.6285921003593075e-06
ibm	9.280844782415457e-07
존재감	1.7486450791377464e-06
비자금	1.361669374174766e-06
캠페인	5.686518006488371e-06
스타일	7.105828000097292e-06
점유율	2.397236060512718e-06
전자칩	3.1705627099317777e-06
가맹점	1.0067626876900687e-06
개소식	2.1890216840767298e-06
